INDEX,NAME,TIP_TITLE,INFO,SKILL_ATLAS_NAME,SKILL_SPRITE_NAME,ICON,ATTACK_AFFECT,ATTACK_AFFECT_OBJECT,ATTACK_TARGET_RANGE,ATTACK_AFFECT_RATE,ADD_ATTACK_AFFECT_RATE,HIT_AFFECT,HIT_AFFECT_OBJECT,HIT_TARGET_RANGE,HIT_AFFECT_RATE,ADD_HIT_AFFECT_RATE,AUREOLA_AFFECT,AUREOLA_AFFECT_RANGE,AUREOLA_AFFECT_OBJECT,AUREOLA_AFFECT_RATE,AUREOLA_AFFECT_TIME,ITEM_TYPE,ITEM_ID,ITEM_NUM,COST_TYPE,COST_ID,COST_NUM,START_BATTLE,UPGRADE_BATTLE
20605,侵袭 Lv.5,侵袭 Lv.5,\n\n增加10米范围内敌人受到的伤害[00ff00]500[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20605,ENEMY,8,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20606,侵袭 Lv.6,侵袭 Lv.6,\n\n增加10米范围内敌人受到的伤害[00ff00]600[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20606,ENEMY,8,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20607,侵袭 Lv.7,侵袭 Lv.7,\n\n增加10米范围内敌人受到的伤害[00ff00]700[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20607,ENEMY,8,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20608,侵袭 Lv.8,侵袭 Lv.8,\n\n增加10米范围内敌人受到的伤害[00ff00]800[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20608,ENEMY,8,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20609,侵袭 Lv.9,侵袭 Lv.9,\n\n增加10米范围内敌人受到的伤害[00ff00]900[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20609,ENEMY,8,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20610,侵袭 Lv.10,侵袭 Lv.10,\n\n增加10米范围内敌人受到的伤害[00ff00]1000[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20610,ENEMY,8,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20701,虎力 Lv.1,虎力 Lv.1,\n\n增加友方角色攻击力[00ff00]150[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20701,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20702,虎力 Lv.2,虎力 Lv.2,\n\n增加友方角色攻击力[00ff00]250[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20702,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20703,虎力 Lv.3,虎力 Lv.3,\n\n增加友方角色攻击力[00ff00]350[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20703,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20704,虎力 Lv.4,虎力 Lv.4,\n\n增加友方角色攻击力[00ff00]450[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20704,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20705,虎力 Lv.5,虎力 Lv.5,\n\n增加友方角色攻击力[00ff00]550[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20705,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20706,虎力 Lv.6,虎力 Lv.6,\n\n增加友方角色攻击力[00ff00]650[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20706,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20707,虎力 Lv.7,虎力 Lv.7,\n\n增加友方角色攻击力[00ff00]750[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20707,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20708,虎力 Lv.8,虎力 Lv.8,\n\n增加友方角色攻击力[00ff00]850[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20708,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20709,虎力 Lv.9,虎力 Lv.9,\n\n增加友方角色攻击力[00ff00]950[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20709,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20710,虎力 Lv.10,虎力 Lv.10,\n\n增加友方角色攻击力[00ff00]1050[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20710,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20801,铜甲 Lv.1,铜甲 Lv.1,\n\n降低自身受到的伤害[00ff00]150[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20801,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20802,铜甲 Lv.2,铜甲 Lv.2,\n\n降低自身受到的伤害[00ff00]250[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20802,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20803,铜甲 Lv.3,铜甲 Lv.3,\n\n降低自身受到的伤害[00ff00]350[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20803,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20804,铜甲 Lv.4,铜甲 Lv.4,\n\n降低自身受到的伤害[00ff00]450[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20804,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20805,铜甲 Lv.5,铜甲 Lv.5,\n\n降低自身受到的伤害[00ff00]550[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20805,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20806,铜甲 Lv.6,铜甲 Lv.6,\n\n降低自身受到的伤害[00ff00]650[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20806,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20807,铜甲 Lv.7,铜甲 Lv.7,\n\n降低自身受到的伤害[00ff00]750[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20807,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20808,铜甲 Lv.8,铜甲 Lv.8,\n\n降低自身受到的伤害[00ff00]850[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20808,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20809,铜甲 Lv.9,铜甲 Lv.9,\n\n降低自身受到的伤害[00ff00]950[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20809,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20810,铜甲 Lv.10,铜甲 Lv.10,\n\n降低自身受到的伤害[00ff00]1050[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,20810,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20901,惊决 Lv.1,惊决 Lv.1,\n\n增加友方角色暴击伤害[00ff00]30%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,20901,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20902,惊决 Lv.2,惊决 Lv.2,\n\n增加友方角色暴击伤害[00ff00]45%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,20902,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20903,惊决 Lv.3,惊决 Lv.3,\n\n增加友方角色暴击伤害[00ff00]60%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,20903,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20904,惊决 Lv.4,惊决 Lv.4,\n\n增加友方角色暴击伤害[00ff00]75%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,20904,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20905,惊决 Lv.5,惊决 Lv.5,\n\n增加友方角色暴击伤害[00ff00]90%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,20905,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20906,惊决 Lv.6,惊决 Lv.6,\n\n增加友方角色暴击伤害[00ff00]105%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,20906,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20907,惊决 Lv.7,惊决 Lv.7,\n\n增加友方角色暴击伤害[00ff00]120%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,20907,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20908,惊决 Lv.8,惊决 Lv.8,\n\n增加友方角色暴击伤害[00ff00]135%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,20908,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20909,惊决 Lv.9,惊决 Lv.9,\n\n增加友方角色暴击伤害[00ff00]150%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,20909,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
20910,惊决 Lv.10,惊决 Lv.10,\n\n增加友方角色暴击伤害[00ff00]165%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,20910,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10101,命精 Lv.1,命精 Lv.1,\n\n恢复友方角色生命值[00ff00]300[ffffff]点,0,0,0,10101,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10102,命精 Lv.2,命精 Lv.2,\n\n恢复友方角色生命值[00ff00]480[ffffff]点,0,0,0,10102,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10103,命精 Lv.3,命精 Lv.3,\n\n恢复友方角色生命值[00ff00]660[ffffff]点,0,0,0,10103,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10104,命精 Lv.4,命精 Lv.4,\n\n恢复友方角色生命值[00ff00]840[ffffff]点,0,0,0,10104,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10105,命精 Lv.5,命精 Lv.5,\n\n恢复友方角色生命值[00ff00]1020[ffffff]点,0,0,0,10105,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10106,命精 Lv.6,命精 Lv.6,\n\n恢复友方角色生命值[00ff00]1200[ffffff]点,0,0,0,10106,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10107,命精 Lv.7,命精 Lv.7,\n\n恢复友方角色生命值[00ff00]1380[ffffff]点,0,0,0,10107,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10108,命精 Lv.8,命精 Lv.8,\n\n恢复友方角色生命值[00ff00]1560[ffffff]点,0,0,0,10108,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10109,命精 Lv.9,命精 Lv.9,\n\n恢复友方角色生命值[00ff00]1740[ffffff]点,0,0,0,10109,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10110,命精 Lv.10,命精 Lv.10,\n\n恢复友方角色生命值[00ff00]1920[ffffff]点,0,0,0,10110,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10201,仙元 Lv.1,仙元 Lv.1,\n\n恢复友方角色生命值[00ff00]5%,0,0,0,10201,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10202,仙元 Lv.2,仙元 Lv.2,\n\n恢复友方角色生命值[00ff00]8%,0,0,0,10202,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10203,仙元 Lv.3,仙元 Lv.3,\n\n恢复友方角色生命值[00ff00]11%,0,0,0,10203,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10204,仙元 Lv.4,仙元 Lv.4,\n\n恢复友方角色生命值[00ff00]14%,0,0,0,10204,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10205,仙元 Lv.5,仙元 Lv.5,\n\n恢复友方角色生命值[00ff00]17%,0,0,0,10205,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10206,仙元 Lv.6,仙元 Lv.6,\n\n恢复友方角色生命值[00ff00]20%,0,0,0,10206,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10207,仙元 Lv.7,仙元 Lv.7,\n\n恢复友方角色生命值[00ff00]23%,0,0,0,10207,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10208,仙元 Lv.8,仙元 Lv.8,\n\n恢复友方角色生命值[00ff00]26%,0,0,0,10208,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10209,仙元 Lv.9,仙元 Lv.9,\n\n恢复友方角色生命值[00ff00]29%,0,0,0,10209,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10210,仙元 Lv.10,仙元 Lv.10,\n\n恢复友方角色生命值[00ff00]32%,0,0,0,10210,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10301,月吟 Lv.1,月吟 Lv.1,\n\n每秒恢复友方角色[00ff00]100[ffffff]点生命值，持续[00ff00]5[ffffff]秒,0,0,0,10301,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10302,月吟 Lv.2,月吟 Lv.2,\n\n每秒恢复友方角色[00ff00]150[ffffff]点生命值，持续[00ff00]5[ffffff]秒,0,0,0,10302,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10303,月吟 Lv.3,月吟 Lv.3,\n\n每秒恢复友方角色[00ff00]200[ffffff]点生命值，持续[00ff00]5[ffffff]秒,0,0,0,10303,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10304,月吟 Lv.4,月吟 Lv.4,\n\n每秒恢复友方角色[00ff00]250[ffffff]点生命值，持续[00ff00]5[ffffff]秒,0,0,0,10304,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10305,月吟 Lv.5,月吟 Lv.5,\n\n每秒恢复友方角色[00ff00]300[ffffff]点生命值，持续[00ff00]5[ffffff]秒,0,0,0,10305,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10306,月吟 Lv.6,月吟 Lv.6,\n\n每秒恢复友方角色[00ff00]350[ffffff]点生命值，持续[00ff00]5[ffffff]秒,0,0,0,10306,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10307,月吟 Lv.7,月吟 Lv.7,\n\n每秒恢复友方角色[00ff00]400[ffffff]点生命值，持续[00ff00]5[ffffff]秒,0,0,0,10307,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10308,月吟 Lv.8,月吟 Lv.8,\n\n每秒恢复友方角色[00ff00]450[ffffff]点生命值，持续[00ff00]5[ffffff]秒,SkillAtlas,0,0,10308,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10309,月吟 Lv.9,月吟 Lv.9,\n\n每秒恢复友方角色[00ff00]500[ffffff]点生命值，持续[00ff00]5[ffffff]秒,SkillAtlas,0,0,10309,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
10310,月吟 Lv.10,月吟 Lv.10,\n\n每秒恢复友方角色[00ff00]550[ffffff]点生命值，持续[00ff00]5[ffffff]秒,SkillAtlas,0,0,10310,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21001,铁劲 Lv.1,铁劲 Lv.1,\n\n增加自身攻击力[00ff00]15%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,21001,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21002,铁劲 Lv.2,铁劲 Lv.2,\n\n增加自身攻击力[00ff00]20%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,21002,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21003,铁劲 Lv.3,铁劲 Lv.3,\n\n增加自身攻击力[00ff00]25%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,21003,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21004,铁劲 Lv.4,铁劲 Lv.4,\n\n增加自身攻击力[00ff00]30%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,21004,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21005,铁劲 Lv.5,铁劲 Lv.5,\n\n增加自身攻击力[00ff00]35%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,21005,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21006,铁劲 Lv.6,铁劲 Lv.6,\n\n增加自身攻击力[00ff00]40%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,21006,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21007,铁劲 Lv.7,铁劲 Lv.7,\n\n增加自身攻击力[00ff00]45%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,21007,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21008,铁劲 Lv.8,铁劲 Lv.8,\n\n增加自身攻击力[00ff00]50%[ffffff]，持续[00ff00]13[ffffff]秒,SkillAtlas,0,0,21008,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21009,铁劲 Lv.9,铁劲 Lv.9,\n\n增加自身攻击力[00ff00]55%[ffffff]，持续[00ff00]13[ffffff]秒,SkillAtlas,0,0,21009,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21010,铁劲 Lv.10,铁劲 Lv.10,\n\n增加自身攻击力[00ff00]60%[ffffff]，持续[00ff00]13[ffffff]秒,SkillAtlas,0,0,21010,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21101,铁劲 Lv.1,铁劲 Lv.1,\n\n增加自身攻击力[00ff00]15%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,21101,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21102,铁劲 Lv.2,铁劲 Lv.2,\n\n增加自身攻击力[00ff00]20%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,21102,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21103,铁劲 Lv.3,铁劲 Lv.3,\n\n增加自身攻击力[00ff00]25%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,21103,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21104,铁劲 Lv.4,铁劲 Lv.4,\n\n增加自身攻击力[00ff00]30%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,21104,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21105,铁劲 Lv.5,铁劲 Lv.5,\n\n增加自身攻击力[00ff00]35%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,21105,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21106,铁劲 Lv.6,铁劲 Lv.6,\n\n增加自身攻击力[00ff00]40%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,21106,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21107,铁劲 Lv.7,铁劲 Lv.7,\n\n增加自身攻击力[00ff00]45%[ffffff]，持续[00ff00]13[ffffff]秒,0,0,0,21107,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21108,铁劲 Lv.8,铁劲 Lv.8,\n\n增加自身攻击力[00ff00]50%[ffffff]，持续[00ff00]13[ffffff]秒,SkillAtlas,0,0,21108,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21109,铁劲 Lv.9,铁劲 Lv.9,\n\n增加自身攻击力[00ff00]55%[ffffff]，持续[00ff00]13[ffffff]秒,SkillAtlas,0,0,21109,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21110,铁劲 Lv.10,铁劲 Lv.10,\n\n增加自身攻击力[00ff00]60%[ffffff]，持续[00ff00]13[ffffff]秒,SkillAtlas,0,0,21110,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21201,铜甲 Lv.1,铜甲 Lv.1,\n\n降低自身受到的伤害[00ff00]150[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,21201,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21202,铜甲 Lv.2,铜甲 Lv.2,\n\n降低自身受到的伤害[00ff00]250[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,21202,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21203,铜甲 Lv.3,铜甲 Lv.3,\n\n降低自身受到的伤害[00ff00]350[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,21203,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21204,铜甲 Lv.4,铜甲 Lv.4,\n\n降低自身受到的伤害[00ff00]450[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,21204,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21205,铜甲 Lv.5,铜甲 Lv.5,\n\n降低自身受到的伤害[00ff00]550[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,21205,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21206,铜甲 Lv.6,铜甲 Lv.6,\n\n降低自身受到的伤害[00ff00]650[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,21206,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21207,铜甲 Lv.7,铜甲 Lv.7,\n\n降低自身受到的伤害[00ff00]750[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,21207,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21208,铜甲 Lv.8,铜甲 Lv.8,\n\n降低自身受到的伤害[00ff00]850[ffffff]点，持续[00ff00]13[ffffff]秒,SkillAtlas,0,0,21208,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21209,铜甲 Lv.9,铜甲 Lv.9,\n\n降低自身受到的伤害[00ff00]950[ffffff]点，持续[00ff00]13[ffffff]秒,SkillAtlas,0,0,21209,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21210,铜甲 Lv.10,铜甲 Lv.10,\n\n降低自身受到的伤害[00ff00]1050[ffffff]点，持续[00ff00]13[ffffff]秒,SkillAtlas,0,0,21210,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21301,铜甲 Lv.1,铜甲 Lv.1,\n\n降低自身受到的伤害[00ff00]150[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,21301,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21302,铜甲 Lv.2,铜甲 Lv.2,\n\n降低自身受到的伤害[00ff00]250[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,21302,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21303,铜甲 Lv.3,铜甲 Lv.3,\n\n降低自身受到的伤害[00ff00]350[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,21303,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21304,铜甲 Lv.4,铜甲 Lv.4,\n\n降低自身受到的伤害[00ff00]450[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,21304,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21305,铜甲 Lv.5,铜甲 Lv.5,\n\n降低自身受到的伤害[00ff00]550[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,21305,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21306,铜甲 Lv.6,铜甲 Lv.6,\n\n降低自身受到的伤害[00ff00]650[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,21306,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21307,铜甲 Lv.7,铜甲 Lv.7,\n\n降低自身受到的伤害[00ff00]750[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,21307,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21308,铜甲 Lv.8,铜甲 Lv.8,\n\n降低自身受到的伤害[00ff00]850[ffffff]点，持续[00ff00]13[ffffff]秒,SkillAtlas,0,0,21308,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21309,铜甲 Lv.9,铜甲 Lv.9,\n\n降低自身受到的伤害[00ff00]950[ffffff]点，持续[00ff00]13[ffffff]秒,SkillAtlas,0,0,21309,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21310,铜甲 Lv.10,铜甲 Lv.10,0,SkillAtlas,0,0,21310,SELF,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
21401,虎力 Lv.1,虎力 Lv.1,\n\n增加友方角色攻击力[00ff00]150[ffffff]点，持续[00ff00]13[ffffff]秒,0,0,0,21401,SELF_ALL,10,100,0,0,0,0,0,0,0,0,0,0,0,1,1003,5,2,0,1000,500,5
