INDEX,ISLEFT,DIALOG,NEXT,MODEL,SCALE,OFFSET,BACKUP,SOUND
5000597,1,原来如此！那我就边打怪升级边等他们吧！,0,50101,1.6,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0
5003001,0,僵僵？无双！太好了，我原本还很担心你会迷路呢！,5003002,30026,1.6,0,0,0
5003002,0,这就是僵僵口中无所不知的猫道长吧！,5003003,50001,1.6,0,0,0
5003003,0,（心中不由一惊！）你…就是无双？（这不就是常常出现在我梦里的那姑娘嘛！）,5003004,50101,1.6,0,0,0
5003004,0,天下仅此一家，别无分号！僵僵，这家伙也是个初级封灵师，能帮上什么忙啊？,5003005,50001,1.6,0,0,0
5003005,0,（见势不好急忙转移话题）咦？无双姐姐你看，妖魔明明已经驱逐出城，怎么镇民还是面色惶惶行色匆匆？,5003006,30053,1.6,0,0,0
5003006,0,今晨镇长发布了一则公告，招贤纳士解决最近的棘手之事，似乎和镇上频发的神秘死亡事件有关。,5003007,30026,1.6,0,0,0
5003007,0,神秘死亡事件？莫非有什么妖魔潜藏在镇中作乱？我们去瞧瞧！,0,50001,1.6,0,0,0
5003008,0,如果不是离镇不远，我都不敢认这里了，怎么短短几日竟变成这般模样了！,5003009,50101,1.6,0,0,0
5003009,0,应该是近期妖魔和封灵师的战斗所致，看这战场的表现，战斗一定十分激烈。,5003010,30026,1.6,0,0,0
5003010,0,可我的探妖镜依然显示此处有妖气流动，莫非那妖物竟没有被封印住？,5003011,50001,1.6,0,0,0
5003011,0,探探再说！,0,50101,1.6,0,0,0
5003012,0,这必是战斗中心，这深谷怕是什么神兵利器威能所造！,5003013,30026,1.6,0,0,0
5003013,0,哇！世上竟有如此霸道的兵器，能开山凿谷？,5003014,30053,1.6,0,0,0
5003014,0,有当然是有的，想那千年前的武圣大人掌[ff9900]破霞剑[ffffff]将整条山脉夷为平地！还有数年前封灵师界的灵修侠侣所持的[ff9900]玄辉飞星锤[ffffff]，那也是声名赫赫啊！只可惜…好景不长啊~,5003015,30026,1.6,0,0,0
5003015,0,（吸口水）想想就很威风啊！,5003016,50101,1.6,0,0,0
5003016,0,行啦！我们还有正事要忙，封灵盟发布的任务说这里妖气有异，进谷看看是什么妖物藏身其中吧！,0,50001,1.6,0,0,0
5003017,0,这黑漆漆的岩洞怎么向外冒着黑气啊？莫非又是一只妖魔…,5003018,30053,1.6,0,0,0
5003018,0,僵僵你真的是死亡之口啊…行了，给盟内发信吧。,5003019,30026,1.6,0,0,0
5003019,0,居然还需要求援？难道我们还是无法对付这妖魔？,5003020,50001,1.6,0,0,0
5003020,0,魔化的妖物发生了变异，妖力大增，初阶的封灵师应付起来还是很吃力的。,5003021,30097,1.6,0,0,0
5003021,0,何人在我洞府之外喧哗！不怕我吃了你们么？,5003022,30061,1.6,0,0,0
5003022,0,哼！好大的口气！我倒要看看你能奈吾等如何？[FF9900]霞光朱雀[FFFFFF]给我辅助，让这家伙尝尝伤害加倍的滋味！,5003023,30097,1.6,0,0,0
5003023,0,你也不要只顾着冲锋陷阵！记得给我们补口气血！,0,30104,1.6,0,0,0
5003024,0,妖魔已除，吾等也要回去复命了，后会有期！,5003025,30097,1.6,0,0,0
5003025,0,不愧是[FF9900]橙色灵将[FFFFFF]，果然出手不凡！,5003026,50101,1.6,0,0,0
5003026,0,毕竟他们可都是上古神灵，个个拥有法宝技，自然是非同凡响的。,5003027,50001,1.6,0,0,0
5003027,0,你们二人不要对着人家的背影流口水了，这妖魔被剥离了[ff9900]星相石碎片[ffffff]，已经恢复了神智。,5003028,30026,1.6,0,0,0
5003028,0,（朝着烈碳符人）你在这里潜藏了这么久，可曾知道附近有什么反常之事？,5003029,30026,1.6,0,0,0
5003029,0,反常之事…啊！上师莫非说的是那迷幻瀑布夜游魂？也不知怎么回事，时不时总有生魂闯入迷幻瀑布，而且都是有去无回！,0,30061,1.6,0,0,0
5003030,0,哇！无双姐姐你看~！有好多道彩虹！这里真漂亮！,5003031,30053,1.6,0,0,0
5003031,0,不但漂亮，还特别安静祥和，连一丝妖气都没有，仿佛几日前的妖魔入侵丝毫没有影响到这里似的，太反常了…,5003032,50001,1.6,0,0,0
5003032,0,咦？僵僵似乎嗅到了生魂的味道…就在这瀑布附近。,5003033,30053,1.6,0,0,0
5003033,0,生魂？果然和神秘死亡事件有关！此地颇大，我们分开搜索！,5003034,50001,1.6,0,0,0
5003034,0,哈？分开？那个...虽然没有妖气，但是我怎么总感觉有种阴风嗖嗖的感觉呢？哎~你别…走…走远了…,5003035,50101,1.6,0,0,0
5003035,0,行啦，我们也快行动吧！,0,30026,1.6,0,0,0
5003036,0,生魂之气在这里消失了！,5003037,30026,1.6,0,0,0
5003037,0,咦？你们也是封灵师？看来你们也发现了此獠的藏身之地啊！虽然这妖魔看上去有点凶悍，但只要跟着大圣，什么妖魔鬼怪也不在话下！,5003038,30107,1.6,0,0,0
5003038,0,（一脸惭愧）这里有妖魔？我们…我们…,5003039,50101,1.6,0,0,0
5003039,0,有什么话收拾掉妖魔慢慢说！你们殿后，本大圣为你们开路！让它知道什么是暴力前排！,0,30095,1.6,0,0,0
5003040,0,简直不堪一击！行啦！我们这就去回复任务了，就此别过！,5003041,30095,1.6,0,0,0
5003041,0,哎~我若是有灵将大圣，实力肯定提升好几个档次，毕竟灵将才是封灵师力量的来源啊！,5003042,50101,1.6,0,0,0
5003042,0,也不是单有大圣就可以了，他身旁的[FF9900]风伯[FFFFFF]和[FF9900]古木山精[FFFFFF]也不是泛泛之辈。,5003043,30026,1.6,0,0,0
5003043,0,好了好了！还是处理眼前之事现实！我们必须让这家伙把它吞噬的生魂吐出来，才能救活那些假死的镇民。,5003044,50001,1.6,0,0,0
5003044,0,生魂？什么生魂？我可从来没有吞噬过那么可怕的东西。不过我在魔化时，似乎确实模模糊糊的见过不少生魂进入了那沼泽之中。,0,30081,1.6,0,0,0
5003045,0,附近都搜索过了，只有这里魔气冲天，不会有错！,5003046,30026,1.6,0,0,0
5003046,0,我们已经有了两位灵将，和这妖魔应该有一战之力了！,5003047,50001,1.6,0,0,0
5003047,0,嘿嘿嘿，太好了，又有美食送上门来，我都馋了~！,5003048,30082,1.6,0,0,0
5003048,0,我问你，那些生魂是不是被你这吃货给吞了！还不给本少爷吐出来！,0,50101,1.6,0,0,0
5003049,0,哎呦，冤枉啊！上仙，我只是那么一说，可真的从来没有吃过人，更没有吞过什么生魂啊！,5003050,30082,1.6,0,0,0
5003050,0,那为什么生魂之气到这里就不见了踪迹？不是你又是何人？,5003051,50001,1.6,0,0,0
5003051,0,这…这处洞府乃是很久之前一位封灵师废弃的洞府，以前是有很厉害的护府法阵，但不知为何前段时间阵法就没了，我…我才趁机占了这处…,5003052,30082,1.6,0,0,0
5003052,0,看来被这家伙逃掉了，真是狡猾！,5003053,50101,1.6,0,0,0
5003053,0,我们还是回到镇上问问，或许能从假死镇民的亲人口中得到线索。,0,30026,1.6,0,0,0
5003054,0,不好了上官，邻家王婶的儿子大宝竟然已经昏迷了一日，现在还没有转醒！,5003055,30026,1.6,0,0,0
5003055,0,什么！？莫非又有妖魔趁着我们出镇袭击了镇民？,5003056,50101,1.6,0,0,0
5003056,0,并不是如此，王婶也说不清楚，但我看大宝魂魄还在，或许此妖打算趁夜偷袭。,5003057,30026,1.6,0,0,0
5003057,0,不能给他这样的机会！我们今夜就守在这里！,0,50001,1.6,0,0,0
5003058,0,已过子时，难道本道推测错了？,5003059,30026,1.6,0,0,0
5003059,0,不会，我的探妖镜一直隐隐有妖力显示，但十分微弱，不能辨别方向。,5003060,50001,1.6,0,0,0
5003060,0,无双姐姐你们看，有个半透明的小孩子从房子里飘出来了！,5003061,30053,1.6,0,0,0
5003061,0,不好！生魂离体了！我们快追！,0,30026,1.6,0,0,0
5003062,0,护城河什么时候有水了！？不是已经枯了好多年嘛！,5003063,50101,1.6,0,0,0
5003063,0,这并不是水，这是妖魔幻化的，而且这水中还蕴含着魔气。,5003064,30026,1.6,0,0,0
5003064,0,先收了它的[ff9900]星相石碎片[ffffff]，否则今夜佑安镇就会被这妖魔屠城了。,5003065,50001,1.6,0,0,0
5003065,0,哈哈哈，区区初阶封灵师，也敢口出狂言！找死！,0,30058,1.6,0,0,0
5003066,0,（长长地叹气）哎！还是给他溜掉了！可恶！都怪这只该死的妖魔拦路！,5003067,50101,1.6,0,0,0
5003067,0,我…我也没想到事情这么凑巧啊….上师饶命…,5003068,30058,1.6,0,0,0
5003068,0,此妖魔竟然能无声无息的勾取人类魂魄，手法如此残暴，莫非是阴姬…,5003069,50001,1.6,0,0,0
5003069,0,佑安镇是我的家，镇民都是我的家人。不管如何，我都要救他们！,5003070,50101,1.6,0,0,0
5003070,0,上师是在追踪刚刚那只生魂？小的好像看见它朝着鞍山方向去了。,0,30058,1.6,0,0,0
5003071,0,为今之计也只有沿途搜索线索了，此事不但事关上官，更有可能和阴姬有这千丝万缕的关系，我们不能不管。,5003072,50001,1.6,0,0,0
5003072,0,而且还有那些魔化的妖物，他们身上的[ff9900]星相石碎片[ffffff]必须收回。,5003073,30026,1.6,0,0,0
5003073,0,那我们这就前往鞍山！,0,50101,1.6,0,0,0
5003074,0,无双姐姐！这片树林里似乎有生魂之气！僵僵嗅到了！不过现在似乎有些焦糊的味道，掩盖了生魂之气的味道。,5003075,30053,1.6,0,0,0
5003075,0,咦？那里怎么起烟了？,5003076,50101,1.6,0,0,0
5003076,0,有人烧山！必是那勾魂妖，他想消灭痕迹！,0,30026,1.6,0,0,0
5003077,0,站住！你这卑鄙的妖物，明明没有被[ff9900]星相石碎片[ffffff]魔化的迹象，行事却比魔物更加狠毒！,5003078,50001,1.6,0,0,0
5003078,0,哼，魔化？我为何要让自己成为那般毫无神智的模样，力量有很多种！借力也是力！,5003079,50101,1.6,0,0,0
5003079,0,猫天师！给他们点颜色瞧瞧！,0,50101,1.6,0,0,0
5003080,0,这家伙！居然用[ff9900]星相石碎片[ffffff]驱动猫天师！,5003081,50101,1.6,0,0,0
5003081,0,他方才趁着我们与关底猫天师缠斗之时，顺江逃走了。,5003082,30026,1.6,0,0,0
5003082,0,可恶，入水就踪迹难寻了！,5003083,50101,1.6,0,0,0
5003083,0,别怕，我刚在他身上下了寻踪符，只要他没有逃出百里之地，我都可以寻得到他。,5003084,50001,1.6,0,0,0
5003084,0,机智！我们现在就去给他个惊喜！,0,50101,1.6,0,0,0
5003085,0,这是青松镇的川遥江，水流湍急，我们还是乘渡船吧。,5003086,50101,1.6,0,0,0
5003086,0,也好，顺流而下速度也不会太慢，他应该逃不出百里。,5003087,50001,1.6,0,0,0
5003087,0,加快速度，免得再给这家伙溜掉了。,0,30026,1.6,0,0,0
5003088,0,我没有看错吧！这水寨怎么妖气冲天！,5003089,50101,1.6,0,0,0
5003089,0,僵僵刚才潜水过去看过了，上面似乎用妖力书写了几个大字——千妖盟分舵。,5003090,30053,1.6,0,0,0
5003090,0,千妖盟？这莫非是妖物联合起来的组织！那不就是阴姬所做之事么！,5003091,50101,1.6,0,0,0
5003091,0,先不要急着下定论，我们先去查探一番。,0,50001,1.6,0,0,0
5003092,0,来者何人？这里可不是尔等擅入之地！,5003093,30087,1.6,0,0,0
5003093,0,我们是封灵盟封灵师，现在有事需要调查，还望…,5003094,50001,1.6,0,0,0
5003094,0,什么封灵盟封灵师，不过是两个初阶的封灵菜鸟，也想进入我们分舵？简直笑话！,5003095,30087,1.6,0,0,0
5003095,0,哼，和这帮妖孽讲什么道理，我看他们就是阴姬的喽罗！,0,50101,1.6,0,0,0
5003096,0,好大的胆子！竟敢欺上我千妖盟分舵！小的们，给我好好的修理他们！,5003097,30118,1.6,0,0,0
5003097,0,哼哼，真是笑死人了，堂堂千妖盟的分舵，竟然被一个魔化了的妖物做了管事，你们这些小妖怪，眼睛都瞎了么？,5003098,50001,1.6,0,0,0
5003098,0,武力解决一切矛盾！让本少爷和你们讨论讨论什么叫友好！,0,50101,1.6,0,0,0
5003099,0,上师，上师恕罪，我等小妖被魔化迷了神智，有眼不识泰山，竟然没能看出二位修为高深。,5003100,30118,1.6,0,0,0
5003100,0,我问你，今日是否有一只遁江只要进入你们分舵？,5003101,50001,1.6,0,0,0
5003101,0,遁江？有…有一位...他…（咽口水）他就是我们千妖盟新任的盟主——夜长安。,5003102,30118,1.6,0,0,0
5003102,0,夜长安…那他现在哪里？,5003103,50101,1.6,0,0,0
5003103,0,他…盟主他刚刚前往鬼谷阴地，似乎在秘炼什么傀儡。啊！对了，这枚[ff9900]星相石碎片[ffffff]就是他赏给我的。,0,30118,1.6,0,0,0
5003104,0,好重的尸气！大家护好自己，僵僵，你为我们带路！,5003105,50001,1.6,0,0,0
5003105,0,好的，无双姐姐！,5003106,30053,1.6,0,0,0
5003106,0,说实话，我特别讨厌这种地方…,5003107,50101,1.6,0,0,0
5003107,0,但是僵僵觉得挺好呀！,0,30053,1.6,0,0,0
5003108,0,（惊惧）你！！圣魔！！！,5003109,50101,1.6,0,0,0
5003109,0,无双，夜长安怎么一见到你的脸就逃跑了？,5003110,50101,1.6,0,0,0
5003110,0,…他好像把无双误认为是圣魔了？但…圣魔？似乎是几年前横空出世的魔头啊！,5003111,30026,1.6,0,0,0
5003111,0,可…可我怎么可能和什么圣魔有关系？我只是和我娘亲长得相像，而我娘亲数年前就失踪了。,5003112,50001,1.6,0,0,0
5003112,0,抓住他问问就是了！,0,50101,1.6,0,0,0
5003113,0,夜长安不是阴姬，这不知道是好还是坏。,5003114,50001,1.6,0,0,0
5003114,0,至少抓住他就能救佑安镇那些镇民，算是好事吧！况且我们现在的修为若是直面阴姬…恐怕僵僵和猫道长要再次找另一个世界的我们了。,0,50101,1.6,0,0,0
5003115,0,跑…跑…跑啊！（气喘吁吁）你不是最会逃跑么？怎么不逃了？,5003116,50101,1.6,0,0,0
5003116,0,哼，我巨像已成，何惧你们几个初级封灵师！,5003117,50101,1.6,0,0,0
5003117,0,你不是很怕我嘛？,5003118,50001,1.6,0,0,0
5003118,0,虽然和圣魔十分相似，但细看之下，你比圣魔年轻许多，何况你浑身正气浩然，哪有一丝魔气，想必只是巧合。,5003119,50101,1.6,0,0,0
5003119,0,就拿你们几个来试试我[FF9900]鲁班巨像[FFFFFF]的威力！,0,50101,1.6,0,0,0
5003120,0,这夜长安也算个人物，本体只是区区藓妖却能利用幻术登上千妖盟盟主之位，可见智谋有时胜于巨力。,5003121,30026,1.6,0,0,0
5003121,0,我在意的倒是他对前盟主施展幻术时，那盟主幼年时曾见过圣魔横扫水境之事…莫非这圣魔也与阴姬有何关联么？,5003122,50001,1.6,0,0,0
5003122,0,回去问问你那掌门父亲不就什么都清楚了嘛，现在还是快将这些生魂送去佑安镇吧。,5003123,50101,1.6,0,0,0
5003123,0,好吧，毕竟阴姬灭世事关重大，需要集合所有封灵宗门的力量，不但是我们清灵门，五境的各个宗门都要通知。,5003124,50001,1.6,0,0,0
5003124,0,那不如就先去净明门吧，正好就在前往水境的路上。,0,50101,1.6,0,0,0
5003125,0,说起来这净明门可是了不得，想当初的苍坤子真人凭一己之力镇压古境四魔，那真是威风凛凛不可一世！,5003126,50101,1.6,0,0,0
5003126,0,想来如果净明门得知如此灭世祸事，肯定会尽力庇护木境百姓的。,5003127,50101,1.6,0,0,0
5003127,0,但愿如此吧，但我怎么觉得这一路来，我收到的百姓目光，一点也不像是对封灵师友好的眼神呢。,5003128,50001,1.6,0,0,0
5003128,0,这…这或许是最近妖魔肆虐让百姓不太高兴吧。,0,50101,1.6,0,0,0
5003129,0,上官欢你过来，这就是你说的友好的村民给我们指的路么？眼见着就围着大山绕了一圈！,5003130,50001,1.6,0,0,0
5003130,0,不应该啊，这些山民村落距净明门宗门不过百余里，按理说是受到其宗门庇护的，宗门会为他们祈雨求丰，驱妖除魔，没道理对我们如此仇视啊。,5003131,50101,1.6,0,0,0
5003131,0,嘘！你们别出声，我似乎感应到了一丝不一般的妖力。,0,30026,1.6,0,0,0
5003132,0,这灵泉之水明明灵力四溢，却偏偏泉眼枯竭，必定是潭下有异。,5003133,30026,1.6,0,0,0
5003133,0,没人觉得这潭水有丝丝魔气么？,5003134,50101,1.6,0,0,0
5003134,0,看来是魔化妖物没错了，我这里有些避水符，这就下去收了[ff9900]星相石碎片[ffffff]吧。,5003135,50001,1.6,0,0,0
5003135,0,你们这些人类！休来抢我灵泉之眼！,0,30094,1.6,0,0,0
5003136,0,又一枚[ff9900]星相石碎片[ffffff]到手！来，小妖怪，姐姐问你点事情，你可知道净明门何在？,5003137,50001,1.6,0,0,0
5003137,0,净明门？我从来没有出过此山，并不知道此宗所在。,5003138,30094,1.6,0,0,0
5003138,0,不过既然是封灵大宗，那一定是个充满浩然灵力的地方，这我倒是知道一个。,5003139,30094,1.6,0,0,0
5003139,0,哦？告诉我们在哪，姐姐就放你一马。,5003140,50001,1.6,0,0,0
5003140,0,就在对面那个山头对面！,0,30094,1.6,0,0,0
5003141,0,那小妖倒是没骗我们，确实是个充满浩然灵气之地，只是这…,5003142,30026,1.6,0,0,0
5003142,0,这么奇怪的灵力我是第一次见到，丝毫没有封灵师的灵力波动，怎么看都不会是个宗门。,5003143,50001,1.6,0,0,0
5003143,0,看也知道吧，这明明就是个深宅大院嘛~这有钱人的想法真是难以捉摸，在这荒郊野外修这么大个宅子。,5003144,50101,1.6,0,0,0
5003144,0,总之，此地有古怪，我们都小心一点。,0,30026,1.6,0,0,0
5003145,0,果不其然，这还真是个巧妙的陷阱，挑了这里的妖穴就显出了真容。,5003146,30026,1.6,0,0,0
5003146,0,什么妖物这么煞费苦心的将这篇尸骨森林伪装成深宅大院？,5003147,50101,1.6,0,0,0
5003147,0,无双姐姐…（有些胆怯的）僵僵好像认识这里…这…这是僵僵的葬身之地…,5003148,30053,1.6,0,0,0
5003148,0,什么？僵僵你不是在阴冥之地死掉的么？,5003149,50001,1.6,0,0,0
5003149,0,不是的，无双姐姐，这里有一只十分厉害的大妖怪，僵僵之看了她一眼，就很疼很疼，然后就死了。,5003150,30053,1.6,0,0,0
5003150,0,走，去看看是什么妖物作祟。,0,50001,1.6,0,0,0
5003151,0,尸腐之地，阴气又如此之浓，这该不会是阴姬的巢穴吧？,5003152,50101,1.6,0,0,0
5003152,0,阴姬那样的大妖魔，应该不至于只有这么点阵势。,5003153,50001,1.6,0,0,0
5003153,0,没准是没有发展壮大的阴姬巢穴呢！？,5003154,50101,1.6,0,0,0
5003154,0,别吵了，阴气尸气魔气污浊之气，明显是魔化的阴属性妖物，本道可不想在这种地方久待，收拾了它就走人！,0,30026,1.6,0,0,0
5003155,0,咦？此地可是许久没有封灵师进入了，你们几人是专门送来给我进补的么？,5003156,30088,1.6,0,0,0
5003156,0,无双姐姐，这妖魔似乎比我遇到的时候，强大了许多！,5003157,30053,1.6,0,0,0
5003157,0,嗯，这是肯定的呀，她必然融合了[ff9900]星相石碎片[ffffff]，一身的魔气缠绕。,5003158,50101,1.6,0,0,0
5003158,0,僵僵，现在就算给你报仇了！,0,30026,1.6,0,0,0
5003159,0,这妖物品阶太低，强行融合[ff9900]星相石碎片[ffffff]，现在被魔力吞噬…也只能说是自作自受了。,5003160,30026,1.6,0,0,0
5003160,0,你们这些小蜘蛛，可有知道净明门在何处的？,5003161,50001,1.6,0,0,0
5003161,0,净明门？就是那个山头的宗门么？不就在那里！,0,30007,1.6,0,0,0
5003162,0,咦？封灵宗门山头，为何不是清灵之气环绕，反而是浊气遍布呢？,5003163,30026,1.6,0,0,0
5003163,0,这些宗门山民似乎真的十分仇视封灵师，只是不知为何，都是敢怒不敢言的模样。,5003164,50001,1.6,0,0,0
5003164,0,对呀对呀，僵僵都收到了好几个白眼呢。,5003165,30053,1.6,0,0,0
5003165,0,我也只是听说过这个大宗门，和我听说的完全不相同啊。,0,50101,1.6,0,0,0
5003166,0,咦？你们是哪来的封灵师，竟敢在我净明门山门前挑衅？,5003167,30052,1.6,0,0,0
5003167,0,我是清灵门弟子无双，现有要事见净明门长老，希望师兄通禀！,5003168,50001,1.6,0,0,0
5003168,0,哈哈哈！什么清灵门来的黄毛丫头，居然开口就要见我门中长老。,5003169,30052,1.6,0,0,0
5003169,0,不如你多叫几声师兄听听，没准师兄我一时高兴，为你通报一声呢。,5003170,30052,1.6,0,0,0
5003170,0,无耻鼠辈，也敢妄称封灵师！,0,50001,1.6,0,0,0
5003171,0,那边有个村庄，我们先去避避风头！,5003172,50101,1.6,0,0,0
5003172,0,对不起，都是无双太冲动。,5003173,50001,1.6,0,0,0
5003173,0,对什么不起！你不动手我都会抽他们，什么狗屁大宗封灵师弟子，简直是毁灭了我的童年之梦！,5003174,50101,1.6,0,0,0
5003174,0,这村庄处境不妙啊，似乎遭到了妖魔侵袭。,0,30026,1.6,0,0,0
5003175,0,这群妖魔有首领，找到它就能击退它们。,5003176,30026,1.6,0,0,0
5003176,0,那只！个头特别大的！我看见他眼中的红芒了，估计又是魔化的。僵僵，准备剥离它的[ff9900]星相石碎片[ffffff]！,5003177,50101,1.6,0,0,0
5003177,0,收到！,0,30053,1.6,0,0,0
5003178,0,说！是不是你们扰民，才惹得这些山中村民如此仇视我们封灵师！,5003179,50101,1.6,0,0,0
5003179,0,上师说笑了，仇视封灵师那自然是净明门为非作歹，和我们妖物确实一点关系也没有啊。,5003180,30117,1.6,0,0,0
5003180,0,净明门的那些封灵师弟子自从苍坤子真人云游失去音讯，便渐渐不求修道，最近几年更是堕落不堪，将附近百姓驱逐至蛮荒之地，自己坐享大片的肥沃土地，再利用封印的妖魔掠夺附近资源，十分可恨。,5003181,30117,1.6,0,0,0
5003181,0,而这枚[ff9900]星相石碎片[ffffff]，正是他们为了控制我们，才放入我们体内的。,5003182,30117,1.6,0,0,0
5003182,0,竟…竟有这等荒唐事！,0,50001,1.6,0,0,0
5003183,0,或许净明门中只是有些弟子堕落了，我们还是应该去眼见为实。,5003184,50001,1.6,0,0,0
5003184,0,毕竟阴姬之事需要我们凝聚五境封灵师之力，我实在不想放弃任何一个可能的助力。,5003185,50001,1.6,0,0,0
5003185,0,行，我也不能相信自己向往了这么久的宗门，如今会变成这样。,5003186,50101,1.6,0,0,0
5003186,0,两位不要太乐观，本道观察了一下，这宗门的入山之路竟然都是妖兽守门，哼哼，恐怕真相并不如你们所想。,5003187,30026,1.6,0,0,0
5003187,0,我们尽我们职责，走吧！,0,50001,1.6,0,0,0
5003188,0,真是可恶至极！这些弟子门人根本不给我们开口的机会！,5003189,50101,1.6,0,0,0
5003189,0,他们似乎一点也不关心我们为何而来，而是…而是对我们想要上山入宗十分恐慌。,5003190,50001,1.6,0,0,0
5003190,0,我倒要看看，这净明门，有何入不得！,0,50001,1.6,0,0,0
5003191,0,三阳芝！这里似乎是净明门的仙草药田。,5003192,50001,1.6,0,0,0
5003192,0,不是，这只是为那金顶宝殿做装饰的仙草，看这模样，只怕这宝殿是什么重地。,5003193,30026,1.6,0,0,0
5003193,0,或许，净明门会将收集到的[ff9900]星相石碎片[ffffff]都存放在这种要地宝殿。,5003194,50001,1.6,0,0,0
5003194,0,很有可能，你看这殿外巡逻的妖魔，足有七八只呢！,0,50101,1.6,0,0,0
5003195,0,吼~~吼~~吼~~,5003196,30097,1.6,0,0,0
5003196,0,好吧，虽然没有成打存放的[ff9900]星相石碎片[ffffff]，但有只被魔化的妖兽…也算有所收获！,5003197,50101,1.6,0,0,0
5003197,0,无名鼠辈，快放开我！竟然刚让我持枪仙君为你们守门，真是岂有此理！,0,30097,1.6,0,0,0
5003198,0,你方才说你在守门，那门后究竟是什么？,5003199,50101,1.6,0,0,0
5003199,0,（委屈的）我…我也不知道，我只是在门外守着，并没有进入过。不过那些弟子似乎在门后关押了什么东西。,5003200,30097,1.6,0,0,0
5003200,0,关押？莫非是关押了山民么？,0,50001,1.6,0,0,0
5003201,0,这祭台如此高大，台下的这朵莲花却这般精巧…（惊讶）是个机关！,5003202,50001,1.6,0,0,0
5003202,0,吓死我了，还以为会有什么飞箭滚石出来，原来只是地板裂了个缝啊！,5003203,50101,1.6,0,0,0
5003203,0,这应该是地下密室，应该就是持枪仙君看守的地方。,0,50001,1.6,0,0,0
5003204,0,这地牢味道可真是不好闻…,5003205,50001,1.6,0,0,0
5003205,0,看来关押的是活物，没准真的是山民…这！这是幼妖！,5003206,50101,1.6,0,0,0
5003206,0,什么人？地牢重地也敢乱闯？！,0,30063,1.6,0,0,0
5003207,0,他们为什么要关押这么多的幼妖在地牢里？,5003208,50101,1.6,0,0,0
5003208,0,你们…不是净明门的封灵上师？,5003209,30058,1.6,0,0,0
5003209,0,嗯，我们只是路过的封灵师，不要怕，他们到底为何关押你们，你们莫非祸害了这附近的村落？,5003210,50001,1.6,0,0,0
5003210,0,万万不敢的！那些封灵师只是见吾等化形初成，便…便…抓来当作玩物的…,0,30058,1.6,0,0,0
5003211,0,净明门的弟子到底还是封灵大宗之人，封妖除魔的本领还是有一些的，所以现在山上各处要道重地都有强大的妖魔镇守。,5003212,30058,1.6,0,0,0
5003212,0,所以你们才不敢出逃是么？,5003213,50101,1.6,0,0,0
5003213,0,正是，想要出宗只能通过妖谷，而那里有一只厉害非常的妖魔，我们连近身都会颤抖，更别说逃走了…,5003214,30058,1.6,0,0,0
5003214,0,莫怕，我们会护送你们出谷。,0,50001,1.6,0,0,0
5003215,0,就是此处了，那妖魔就在出谷门下。,5003216,30058,1.6,0,0,0
5003216,0,看见了，个头确实不小，不过…还不是我们的对手！,5003217,50101,1.6,0,0,0
5003217,0,放肆！没有令牌，任何人不得出谷！,0,30107,1.6,0,0,0
5003218,0,你作为守山圣兽，为何助纣为虐，不怕有违天道，毁了修行么？,5003219,50001,1.6,0,0,0
5003219,0,上师明鉴，我自百年之前成为守山圣兽，体内便被苍坤子真人下了符咒，不得违抗净明门人，也是身不由己…而且他们还在我体内放入了[ff9900]星相石碎片[ffffff]，使我逐渐失去了神智...,5003220,30107,1.6,0,0,0
5003220,0,原来如此，这净明门为何如此肆无忌惮，就没有管事的长老约束门人么？,5003221,50101,1.6,0,0,0
5003221,0,这净明门如今的管事长老只有一位，其余的失踪的失踪，暴毙的暴毙，早已是一家天下，所有的门人弟子只图享乐，对封灵修行没有任何追求，已没有昔日封灵大宗的任何影子。,5003222,30107,1.6,0,0,0
5003222,0,哎~算了，我为你破了体内的符咒，你下山守着百姓去吧！,0,50001,1.6,0,0,0
5003223,0,你们听好，我们会放火烧了这座山头，掩护你们出逃，你们下山之后千万藏好，别再被他们抓回来了！,5003224,50001,1.6,0,0,0
5003224,0,多谢上师搭救！,0,30058,1.6,0,0,0
5003225,0,上师，我见你们十分在意[ff9900]星相石碎片[ffffff]，小妖曾在几位净明门弟子闲聊中得知，他们如此众多的[ff9900]星相石碎片[ffffff]，是从某位大妖魔那里获得的。,5003226,30058,1.6,0,0,0
5003226,0,不但如此，那位大妖魔似乎想他们要走了很多成年后十分厉害的幼妖。,5003227,30058,1.6,0,0,0
5003227,0,哦？要成年后十分厉害的幼妖？（内心一动，莫非是要组建妖魔大军？）,5003228,50101,1.6,0,0,0
5003228,0,小妖人轻言微，知道的就只有这么多了。拜谢上师救命之恩。,0,30058,1.6,0,0,0
5003229,0,哼，看你们几人还能往哪逃！,5003230,30088,1.6,0,0,0
5003230,0,五境大劫近在眼前，你们却毫不关心，同为封灵师，你们对自己所做之事难道没有半点愧疚么？,5003231,50001,1.6,0,0,0
5003231,0,什么五境大劫，不过是你们想要脱身的谎话，想要将我门中秘密带出去，我们可不会答应！,0,30088,1.6,0,0,0
5003232,0,你们烧了人家半个宗门，这山头已经没几处立足之地，我看那殿外有一眼深潭，潜下去躲藏片刻不成问题。,5003233,30026,1.6,0,0,0
