INDEX,NAME,TYPE,MODEL,LIFE_TIME,UPDATEPOS,LOCATION_1,LOCATION_2,BONE,APPLY_DIRECTION,X,Y,Z,SOUND,SOUND_START_TIME,EFFECT_SPEED,EFFECT_SIZE
5134,雷震童子,Effect,Effect/Skill/lightningmaster_skill02,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5135,梵地麒麟,Effect,Effect/Skill/kirin_skill2,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5136,通天眼,Effect,Effect/Skill/threeeyes_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5137,猫天师,Effect,Effect/Skill/catimp_skill2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5138,武圣,Effect,Effect/Skill/guanyu_light_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5139,虎力大仙,Effect,Effect/Skill/tigerlord_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5140,独孤求败起手,Effect,Effect/Skill/jianke_skill1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5141,健美牛头,Effect,Effect/Skill/bullhead_skill1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5142,冰凌元帅,Effect,Effect/Skill/binglingyuanshuai_skill_2,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5143,珠贝仙子,Effect,Effect/Skill/zhubeixianzi_skill_1,3.5,0,OBJECT,0,Bip01Footsteps,NONE,0,0,0,0,0,1,1
5144,鹿力大仙,Effect,Effect/Skill/deerlord_skill_1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5145,神木大圣,Effect,Effect/Skill/panda_skill_pet,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5146,羊力大仙,Effect,Effect/Skill/coatlord_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5147,真武角马,Effect,Effect/Skill/horsehead_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5148,冥界战将起手,Effect,Effect/Skill/mingjiezhanjiang_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5149,夺魄,Effect,Effect/Skill/duopo_skill,1.5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5150,暗精灵,Effect,Effect/Skill/anjingling_skill,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5151,向阳,Effect,Effect/Skill/qiuju_skill,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5152,天将,Effect,Effect/Skill/tianjiang_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5153,持枪仙君,Effect,Effect/Skill/neza_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5154,魔化武士,Effect,Effect/Skill/mohuawushi_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5155,巨钳蟹将,Effect,Effect/Skill/juqianxiejiang_skill,3.5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5156,三头怪鸟,Effect,Effect/Skill/guainia_skill1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5157,诸乘射手,Effect,Effect/Skill/huaqingting_skill,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5158,天翼隼,Effect,Effect/Skill/tianyi_skill,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5159,独孤求败命中,Effect,Effect/Skill/jianke_skill2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5160,猫天师起手,Effect,Effect/Skill/catimp_skill1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5161,冥界战将命中,Effect,Effect/Skill/mingjiezhanjiang_skill1,2,0,OBJECT,0,Bip01Footsteps,NONE,0,0,0,0,0,1,1
5162,健美牛头命中,Effect,Effect/Skill/bullhead_skill2,2,0,OBJECT,0,Bip01Footsteps,NONE,0,0,0,0,0,1,1
5163,冰凌元帅命中,Effect,Effect/Skill/binglingyuanshuai_skill_1,3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5164,鹿力大仙特效,Effect,Effect/Skill/deerlord_skill_2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5165,暗精灵命中,Effect,Effect/Skill/anjingling_skill1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5166,御火剑使,Effect,Effect/Skill/sworddancer_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5167,神火兽,Effect,Effect/Skill/shenhuoshou_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5168,霞光朱雀,Effect,Effect/Skill/redbird_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5169,雷火金刚,Effect,Effect/Skill/monkeyfive_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5170,狻猊,Effect,Effect/Skill/goldenlion_skill_pet,3.3,0,OBJECT,0,Bip01 Neck,LINE,0,0,0,0,0,1,1
5171,洞雪兽,Effect,Effect/Skill/dongxueshou_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5172,执伞浪人,Effect,Effect/Skill/rainmaster_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5173,游云青龙,Effect,Effect/Skill/bluedragon_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5174,碧眼蝶仙,Effect,Effect/Skill/butterfly_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5175,寒冰仙子,Effect,Effect/Skill/hydra_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5176,树精灵,Effect,Effect/Skill/shujingling_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5177,六根道人,Effect,Effect/Skill/windmaster_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5178,苍叶白虎,Effect,Effect/Skill/whitetriger_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5179,吞天兽,Effect,Effect/Skill/totie_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5180,巨擎,Effect,Effect/Skill/mech_skill_pet,3.3,1,BONE,0,Bone001,BONE,0,0,0,0,0,1,1
5181,勾魂黑使（起手）,Effect,Effect/Skill/ghostkeeper_hei_skill_pet1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5182,勾魂黑使（命中）,Effect,Effect/Skill/ghostkeeper_hei_skill_pet2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5183,锁魄白使,Effect,Effect/Skill/ghostkeeper_bai_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5184,瞑木玄武（起手）,Effect,Effect/Skill/blackturtle_skill_pet1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5185,瞑木玄武（命中）,Effect,Effect/Skill/blackturtle_skill_pet2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5186,傀儡巨像,Effect,Effect/Skill/gintan_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5187,石矶,Effect,Effect/Skill/stonemister_dark_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5188,雷震童子（起手）,Effect,Effect/Skill/lightningmaster_skill_pet1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5189,雷震童子（命中),Effect,Effect/Skill/lightningmaster_skill_pet2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,-0.5,0,0,0,1,1
5190,梵地麒麟,Effect,Effect/Skill/kirin_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5191,通天眼,Effect,Effect/Skill/threeeyes_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5192,猫天师,Effect,Effect/Skill/catimp_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5193,武圣,Effect,Effect/Skill/guanyu_light_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5194,虎力大仙,Effect,Effect/Skill/tigerlord_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5195,独孤求败(起手),Effect,Effect/Skill/jianke_skill_pet1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5196,独孤求败（飞行）,Effect,Effect/Skill/jianke_skill_pet2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5197,健美牛头,Effect,Effect/Skill/bullhead_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5198,冰凌元帅,Effect,Effect/Skill/binglingyuanshuai_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5199,珠贝仙子(起手),Effect,Effect/Skill/zhubeixianzi_skill_pet1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5200,珠贝仙子（命中）,Effect,Effect/Skill/zhubeixianzi_skill_pet2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5201,鹿力大仙(起手),Effect,Effect/Skill/deerlord_skill_pet1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5202,鹿力大仙（命中）,Effect,Effect/Skill/deerlord_skill_pet2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5203,神木大圣,Effect,Effect/Skill/panda_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5204,羊力大仙,Effect,Effect/Skill/coatlord_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5205,真武角马,Effect,Effect/Skill/horsehead_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5206,冥界战将,Effect,Effect/Skill/mingjiezhanjiang_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5207,夺魄（飞行）,Effect,Effect/Skill/duopo_skill_pet1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,3,0,0,0,1,1
5208,夺魄（命中）,Effect,Effect/Skill/duopo_skill_pet2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5209,暗精灵（起手）,Effect,Effect/Skill/anjingling_skill_pet1,3.3,0,OBJECT,0,Bip01 Head,LINE,0,0,0,0,0,1,1
5210,暗精灵（命中）,Effect,Effect/Skill/anjingling_skill_pet2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5211,天道医师（起手飞行）,Effect,Effect/Skill/qiuju_skill_pet1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5212,天道医师（命中）,Effect,Effect/Skill/qiuju_skill_pet2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5213,天将,Effect,Effect/Skill/tianjiang_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5214,持枪仙君,Effect,Effect/Skill/neza_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5215,魔化武士,Effect,Effect/Skill/mohuawushi_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5216,巨钳蟹将,Effect,Effect/Skill/juqianxiejiang_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5217,三头怪鸟(起手),Effect,Effect/Skill/guainia_skill_pet1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5218,三头怪鸟（飞行）,Effect,Effect/Skill/guainia_skill_pet2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5219,诸乘射手,Effect,Effect/Skill/huaqingting_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5220,天翼隼（飞行）,Effect,Effect/Skill/tianyi_skill_pet1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,1,0,0,0,1,1
5221,天翼隼(命中),Effect,Effect/Skill/tianyi_skill_pet2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5222,洞雪兽主技能,Effect,Effect/Skill/dongxueshou_skill_pet_1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5223,洞雪兽副技能起手,Effect,Effect/Skill/dongxueshou_skill_1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5224,洞雪兽副技能飞行,Effect,Effect/Skill/dongxueshou_skill_2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5225,洞雪兽副技能命中,Effect,Effect/Skill/dongxueshou_skill_3,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5226,夺魄主技能,Effect,Effect/Skill/duopo_skill1,6,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5227,夺魄副技能,Effect,Effect/Skill/duopo_skill2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5228,天道医师主技能,Effect,Effect/Skill/qiuju_skill,6,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5229,天道医师副技能飞行,Effect,Effect/Skill/qiuju_skill_pet1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,2,1
5230,天道医师副技能命中,Effect,Effect/Skill/qiuju_skill_pet2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,2,1
5231,雷震童子（命中),Effect,Effect/Skill/lightningmaster_skill_pet3,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5232,寒冰仙子副技能（飞行),Effect,Effect/Skill/hydra_skill1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5233,寒冰仙子副技能（命中),Effect,Effect/Skill/hydra_skill2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5234,木扇仙人副技能（飞行),Effect,Effect/Skill/windmaster_skill_pet1,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5235,木扇仙人副技能（命中),Effect,Effect/Skill/windmaster_skill_pet2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5236,雷火金刚主技能,Effect,Effect/Skill/monkey_skill,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5237,雷火金刚副技能,Effect,Effect/Skill/monkey_skill_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5238,苍叶白虎主技能,Effect,Effect/Skill/whitetriger_skill,6,1,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5239,苍叶白虎副技能,Effect,Effect/Skill/whitetriger_skill_pet,10,1,OBJECT,0,Bip01 Head,LINE,0,0,0,0,0,1,1
5240,巨擘主技能,Effect,Effect/Skill/mech_skill1,3.5,1,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5241,巨擘副技能,Effect,Effect/Skill/mech_skill2,6,1,OBJECT,0,Bip01 Neck,LINE,0,0,0,0,0,1,1
5242,瞑目玄武主技能,Effect,Effect/Skill/blackturtle_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5243,瞑目玄武副技能,Effect,Effect/Skill/blackturtle_skill,3,0,OBJECT,0,Bip01 Neck,LINE,0,0,0,0,0,1,1
5244,通天眼主技能,Effect,Effect/Skill/blackturtle_skill,3,0,OBJECT,0,Bip01 Neck,LINE,0,0,0,0,0,1,1
5245,新手石矶秒杀技能,Effect,Effect/Skill/monkey_skill_pet_all,3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5246,霞光朱雀技能,Effect,Effect/Skill/goldenlion_att1,3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5247,独孤求败,Effect,Effect/Skill/jianke_skill2,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5248,新手石矶龙卷风,Effect,effect/Char/skill_bossstonemisterskill2,4,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1.5
5249,新手石矶全屏火焰,Effect,effect/skill/fire_dan,4,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5250,新手石矶全屏火焰预警,Effect,effect/Char/skill_bossstonemisterwaring,1,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,10
5251,新手石矶冰球预警,Effect,effect/Char/skill_bosshydrawaring2,1,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5252,健美牛头命中,Effect,Effect/Skill/bullhead_skill2,8,1,OBJECT,0,Bip01Footsteps,NONE,0,0,0,0,0,1,1
5253,苍叶白虎副技能,Effect,Effect/Skill/whitetriger_skill_pet,3,0,OBJECT,0,Bip01 Head,LINE,0,0,0,0,0,1,1
5254,天道医师治疗技能特效,Effect,Effect/Skill/qiuju_skill_pet3,3.5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,2,1
5255,单体加血,Effect,Effect/Skill/zhubeixianzi_skill_2,3.5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,2,1
5256,傀儡巨像伤害减免,Effect,Effect/Skill/totie_skill_pet,4,1,OBJECT,0,Bip01 Head,LINE,0,0,0,0,0,1,1
5257,圆形预警特效2秒,Effect,Effect/Skill/waring_quan_2,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5258,圆形预警特效1.5秒,Effect,Effect/Skill/waring_quan_15,1.5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5259,直线预警1.5秒,Effect,Effect/Skill/waring_line_15,1.5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5260,直线预警1秒,Effect,Effect/Skill/waring_line_1,1,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5261,鹿力大仙技能1,Effect,Effect/Skill/deerlord_attfly,10,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,2
5092,近战3,Effect,Effect/Skill/blackturtle_dark_new_attack_1,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5262,近战3,Effect,Effect/Skill/blackturtle_dark_new_attack_2,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5263,鹿力大仙技能1起手,Effect,Effect/Skill/deerlord_flyqishou,1.5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5264,多重直线预警1秒,Effect,Effect/Skill/waring_group_1,1,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5265,多重直线预警1.5秒,Effect,Effect/Skill/waring_group_15,1.5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5266,新手战斗石矶落地特效,Effect,Effect/Skill/boss6v6effect,0.5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,5
5267,新手战斗石矶随身特效1,Effect,Effect/Idleeffect/idleeffect_stonemister,13,1,BONE,0,Bip02,LINE,0,0,0,0,0,1,1
5268,新手战斗石矶随身特效2,Effect,Effect/Idleeffect/ec_stonemister,13,1,BONE,0,Bone010,LINE,0,0,0,0,0,1,1
5269,新手战斗石矶随身特效3,Effect,Effect/Idleeffect/ec_stonemister,13,1,BONE,0,Bone042,LINE,0,0,0,0,0,1,1
5270,三头怪鸟,Effect,Effect/Skill/guainia_skill2,6,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5271,神火兽增加闪避命中,Effect,effect/State/ec_bluebroken,10,1,OBJECT,0,Bip01 Head,NONE,0,0,0,0,0,1,1
5272,羊力大仙,Effect,Effect/Skill/coatlord_skill_pet,1,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5273,洞雪兽普通攻击,Effect,Effect/Skill/dongxueshou_attack,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5274,黑无常1技能aoe,Effect,Effect/Skill/mohuawushi_skill,2,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,2
5275,流血特效,Effect,Effect/New_Eff_ALL/new_liuxue_state,5,1,BONE,0,Bip01 Head,LINE,0,0,0,0,0,1,1
5276,攻击力提升特效,Effect,Effect/New_Eff_ALL/new_atkup_state,5,1,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5277,怒吼特效,Effect,Effect/New_Eff_ALL/new_nuhou_state,5,1,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5278,持续加血,Effect,Effect/New_Eff_ALL/new_kirin_state,5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5279,单体加血,Effect,Effect/New_Eff_ALL/new_kirin_skill,5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5280,通天眼主角技能,Effect,Effect/New_Eff_ALL/new_threeeyes_skill,5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5281,鲁班巨像主角技能,Effect,Effect/New_Eff_ALL/new_mech_skill,5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5282,傀儡魔甲主角技能,Effect,Effect/New_Eff_ALL/new_gintan_skill,5,1,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5283,游云青龙灵将技能,Effect,Effect/New_Eff_ALL/new_bluedragon_skill,5,1,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5284,古木山精,Effect,Effect/New_Eff_ALL/new_gumushujing_skill,5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5285,六根道人灵将2技能,Effect,Effect/New_Eff_ALL/new_windmaster_skill,5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5286,六根道人灵将4技能,Effect,Effect/New_Eff_ALL/new_windmaster_state,5,1,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5287,神木大圣主角技能,Effect,Effect/New_Eff_ALL/new_sunwukong_skill,5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5288,褚乘射手灵将技能,Effect,Effect/New_Eff_ALL/new_huaqingting_skill,5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5289,神木大圣特殊命中,Effect,Effect/New_Eff_ALL/new_sunwukong_hit,5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5290,魔化武士特殊命中,Effect,Effect/New_Eff_ALL/new_mohuawushi_hit,5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5291,健美牛头特殊命中,Effect,Effect/New_Eff_ALL/new_bullhead_hit,5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5292,通天眼特殊命中,Effect,Effect/New_Eff_ALL/new_threeeyes_hit,5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5293,雷火金刚特殊命中,Effect,Effect/New_Eff_ALL/new_monkeyleihuo_hit,5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5294,冰凌元帅aoe,Effect,Effect/New_Eff_ALL/new_binglingyuanshuai_skill,5,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
5295,火球特效,Effect,Effect/Skill/fire_dan_huoqiu,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,1.5,0,0,0,1,1
5296,冥界战将小锤子落地特效,Effect,Effect/Skill/mingjiezhanjiang_skill_small_pet,3.3,0,OBJECT,0,Bip01Footsteps,LINE,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
