INDEX,NAME,TIP_TITLE,INFO,BUFFER_TYPE,ANIMATION,EFFECT,VALUE_COEFF,EFFECT_PARAM,TIME,ADD_TIME,TIMES,AFFECT_TYPE,AFFECT_VALUE,ADD_AFFECT_VALUE,AFFECT_TYPE_1,AFFECT_VALUE_1,ADD_AFFECT_VALUE_1,BUFF_RANGE,BUFFER_ATLAS_NAME,BUFFER_SPRITE_NAME,SKILL_ATLAS_NAME,SKILL_SPRITE_NAME,SCRIPT,ITEM_TYPE,ITEM_ID,ITEM_NUM,COST_TYPE,COST_ID,COST_NUM,EXTRA_CONDITION,SHOCKSCERRN_TIME,RANGE,AFFECT_TIME,SPUTTERING_DAMAGE,TARGET,EXTRA_BUFFID,START_BATTLE,UPGRADE_BATTLE
320901,神器精炼大师BUFF_1,伤害加成+1.5%,伤害加成+1.5%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,150,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320902,神器精炼大师BUFF_1,伤害加成+3%,伤害加成+3%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,300,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320903,神器精炼大师BUFF_1,伤害加成+4.5%,伤害加成+4.5%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,450,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320904,神器精炼大师BUFF_1,伤害加成+6%,伤害加成+6%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,600,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320905,神器精炼大师BUFF_1,伤害加成+7.5%,伤害加成+7.5%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,750,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320906,神器精炼大师BUFF_1,伤害加成+9%,伤害加成+9%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,900,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320907,神器精炼大师BUFF_1,伤害加成+10.5%,伤害加成+10.5%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1050,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320908,神器精炼大师BUFF_1,伤害加成+12%,伤害加成+12%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320909,神器精炼大师BUFF_1,伤害加成+13.5%,伤害加成+13.5%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1350,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320910,神器精炼大师BUFF_1,伤害加成+15%,伤害加成+15%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1500,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320911,神器精炼大师BUFF_1,伤害加成+16.5%,伤害加成+16.5%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1650,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
320912,神器精炼大师BUFF_1,伤害加成+18%,伤害加成+18%,AffectValueBuffer,0,1,0,0,99999,0,0,HIT_RATE,1800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321001,神器精炼大师BUFF_2,伤害减免+1.5%,伤害减免+1.5%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,150,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321002,神器精炼大师BUFF_2,伤害减免+3%,伤害减免+3%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,300,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321003,神器精炼大师BUFF_2,伤害减免+4.5%,伤害减免+4.5%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,450,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321004,神器精炼大师BUFF_2,伤害减免+6%,伤害减免+6%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,600,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321005,神器精炼大师BUFF_2,伤害减免+7.5%,伤害减免+7.5%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,750,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321006,神器精炼大师BUFF_2,伤害减免+9%,伤害减免+9%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,900,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321007,神器精炼大师BUFF_2,伤害减免+10.5%,伤害减免+10.5%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1050,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321008,神器精炼大师BUFF_2,伤害减免+12%,伤害减免+12%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321009,神器精炼大师BUFF_2,伤害减免+13.5%,伤害减免+13.5%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1350,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321010,神器精炼大师BUFF_2,伤害减免+15%,伤害减免+15%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1500,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321011,神器精炼大师BUFF_2,伤害减免+16.5%,伤害减免+16.5%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1650,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
321012,神器精炼大师BUFF_2,伤害减免+18%,伤害减免+18%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_HIT_RATE,1800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360001,防御提高10%,防御提高10%,防御提高10%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,1000,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360002,防御提高12%,防御提高12%,防御提高12%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,1200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360003,防御提高14%,防御提高14%,防御提高14%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,1400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360004,防御提高16%,防御提高16%,防御提高16%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,1600,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360005,防御提高17%,防御提高17%,防御提高17%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,1700,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360006,防御提高18%,防御提高18%,防御提高18%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,1800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360007,防御提高20%,防御提高20%,防御提高20%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,2000,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360008,防御提高24%,防御提高24%,防御提高24%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,2400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360009,防御提高28%,防御提高28%,防御提高28%,AffectValueBuffer,0,1,0,0,99999,0,0,DEFENCE_RATE,2800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360101,攻击提高8%,攻击提高8%,攻击提高8%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360102,攻击提高10%,攻击提高10%,攻击提高10%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,1000,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360103,攻击提高12%,攻击提高12%,攻击提高12%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,1200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360104,攻击提高14%,攻击提高14%,攻击提高14%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,1400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360105,攻击提高16%,攻击提高16%,攻击提高16%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,1600,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360106,攻击提高17%,攻击提高17%,攻击提高17%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,1700,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360107,攻击提高18%,攻击提高18%,攻击提高18%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,1800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360108,攻击提高20%,攻击提高20%,攻击提高20%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,2000,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360109,攻击提高24%,攻击提高24%,攻击提高24%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,2400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360110,攻击提高26%,攻击提高26%,攻击提高26%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,2600,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360111,攻击提高28%,攻击提高28%,攻击提高28%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,2800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360201,生命提高10%,生命提高10%,生命提高10%,AffectValueBuffer,0,0,0,0,99999,0,0,HP_MAX_RATE,1000,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360202,生命提高12%,生命提高12%,生命提高12%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,1200,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360203,生命提高14%,生命提高14%,生命提高14%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,1400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360204,生命提高16%,生命提高16%,生命提高16%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,1600,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360205,生命提高17%,生命提高17%,生命提高17%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,1700,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360206,生命提高18%,生命提高18%,生命提高18%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,1800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360207,生命提高20%,生命提高20%,生命提高20%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,2000,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360208,生命提高24%,生命提高24%,生命提高24%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,2400,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360209,生命提高26%,生命提高26%,生命提高26%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,2600,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360210,生命提高28%,生命提高28%,生命提高28%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,2800,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360301,攻击提高24%，生命提高24%,攻击提高24%，生命提高24%,攻击提高24%，生命提高24%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,2400,0,HP_MAX_RATE,2400,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360302,攻击提高28%，生命提高28%,攻击提高28%，生命提高28%,攻击提高28%，生命提高28%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,2800,0,HP_MAX_RATE,2800,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360303,攻击提高30%，生命提高30%,攻击提高30%，生命提高30%,攻击提高30%，生命提高30%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,3000,0,HP_MAX_RATE,3000,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360304,攻击提高24%，防御提高24%,攻击提高24%，防御提高24%,攻击提高24%，防御提高24%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,2400,0,DEFENCE_RATE,2400,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360305,攻击提高28%，防御提高28%,攻击提高28%，防御提高28%,攻击提高28%，防御提高28%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,2800,0,DEFENCE_RATE,2800,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360306,攻击提高30%，防御提高30%,攻击提高30%，防御提高30%,攻击提高30%，防御提高30%,AffectValueBuffer,0,1,0,0,99999,0,0,ATTACK_RATE,3000,0,DEFENCE_RATE,3000,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360307,防御提高24%，生命提高24%,防御提高24%，生命提高24%,防御提高24%，生命提高24%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,2400,0,DEFENCE_RATE,2400,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360308,防御提高28%，生命提高28%,防御提高28%，生命提高28%,防御提高28%，生命提高28%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,2800,0,DEFENCE_RATE,2800,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
360309,防御提高30%，生命提高30%,防御提高30%，生命提高30%,防御提高30%，生命提高30%,AffectValueBuffer,0,1,0,0,99999,0,0,HP_MAX_RATE,3000,0,DEFENCE_RATE,3000,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330001,0,焚天炎龙主动技能附加,焚天炎龙主动技能附加,AffectValueBuffer,0,5118,0,0,5,0,1,DEFENCE_HIT_RATE,2000,10,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330002,0,洞雪兽主动技能附加,0,AffectValueBuffer,0,5119,0,0,0,0,1,DEFENCE_HIT_RATE,2000,10,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330003,0,梵地麒麟主动技能附加,0,AffectValueBuffer,0,5275,base_coeff=-0.2|add_coeff=-0.001,0,5,0,5,HP,-5,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330004,0,梵地麒麟主动技能附加,0,AffectValueBuffer,0,5255,base_coeff=1.75|add_coeff=0.009,0,1,0,1,HP,55,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330005,0,珠贝仙子主动技能附加,0,AffectValueBuffer,0,0,0,0,1,0,0,BLOOD_SUCKING,2000,10,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330006,0,鹿力大仙主动附加,0,AffectValueBuffer,0,5164,0,0,2,0,2,HP_RATE,800,4,HP,500,3,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330007,0,向阳主动附加,0,AffectValueBuffer,0,0,0,0,2,0,2,HP_RATE,2000,10,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330008,0,巨钳蟹将主动附加,0,AffectValueBuffer,0,0,0,0,2,0,2,DEFENCE_RATE,2000,10,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330009,0,苍叶白虎伤害减免,0,AffectValueBuffer,0,5238,0,0,6,0,0,DEFENCE_RATE,2000,10,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330010,0,苍叶白虎攻击力增加,0,AffectValueBuffer,0,5239,0,0,10,0,0,ATTACK_RATE,2000,10,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330011,0,巨擘攻击力增加、攻速提升,0,AffectValueBuffer,0,5241,0,0,10,0,0,ATTACK_RATE,2000,10,ATTACK_SPEED_RATE,100,1,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330012,0,巨擘无敌,0,AffectValueBuffer,0,5240,0,0,3.5,0,0,DEFENCE_HIT_RATE,2000,10,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330013,0,雷火金刚攻击力增加,0,AffectValueBuffer,0,0,0,0,10,0,0,ATTACK_RATE,2000,10,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330014,0,木扇仙人主动技能附加,0,AffectValueBuffer,0,0,0,0,2,0,2,HP_RATE,2000,10,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50
330015,0,通天眼溅射,0,AffectValueBuffer,0,0,0,0,20,0,0,0,0,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,0,0,0,0,0,0,2,0,2,0,100,0,0,30,50
330016,0,冥界战将溅射,0,AffectValueBuffer,0,0,0,0,20,0,0,0,0,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,0,0,0,0,0,0,2,0,2,0,100,0,0,30,50
330017,0,通天眼晕眩,0,HoldBuffer,stun,8022,0,0,5.5,0,0,0,0,0,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,50
330018,0,天魔攻击力提升,0,AffectValueBuffer,0,5253,0,0,5,0,0,HIT_RATE,5000,25,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330019,0,傀儡魔甲伤害减免,0,AffectValueBuffer,0,5256,0,0,5,0,0,DEFENCE_HIT_RATE,1000,5,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330020,0,晕眩两秒,0,HoldBuffer,stun,8022,0,0,2,0,0,0,0,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330021,0,魅惑两秒,0,CharmBuffer,0,8019,0,0,2,0,0,0,0,0,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330022,0,吞天兽伤害减免,0,AffectValueBuffer,0,5118,0,0,3,0,0,DEFENCE_HIT_RATE,2900,15,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330023,0,神火兽闪避命中加成,0,AffectValueBuffer,0,5271,0,0,3,0,0,HIT_TARGET_RATE,500,3,DODGE_RATE,500,3,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330024,0,洞雪兽2技能降低敌方防御力,0,AffectValueBuffer,0,5241,0,0,3,0,0,DEFENCE_RATE,-2400,-12,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330025,0,焚天炎龙主动技能附加,0,AffectValueBuffer,0,5118,0,0,3,0,0,DEFENCE_HIT_RATE,1800,5,0,0,0,0,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330026,0,鲁班巨像伤害减免,0,AffectValueBuffer,0,5240,0,0,3,0,0,DEFENCE_HIT_RATE,1800,5,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330027,0,傀儡魔甲伤害减免,0,AffectValueBuffer,0,5282,0,0,3,0,0,DEFENCE_HIT_RATE,1000,2.9999999999999996,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330028,0,吞天兽伤害减免,0,AffectValueBuffer,0,5118,0,0,3,0,0,DEFENCE_HIT_RATE,1800,5,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330029,0,霞光朱雀攻击力提升,0,AffectValueBuffer,0,5276,0,0,3,0,0,ATTACK_RATE,1000,2.9999999999999996,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330030,0,虎力大仙伤害减免,0,AffectValueBuffer,0,5118,0,0,3,0,0,DEFENCE_HIT_RATE,1800,5,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330031,0,巨钳蟹将伤害减免,0,AffectValueBuffer,0,5118,0,0,3,0,0,DEFENCE_HIT_RATE,1800,5,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
330032,0,冥火战将伤害减免,0,AffectValueBuffer,0,5256,0,0,3,0,0,DEFENCE_HIT_RATE,1000,2.9999999999999996,0,0,0,1,SkillAtlas,buff_10,SkillAtlas,skill_critic_27,0,1,1003,5,0,2000008,5,0,0,0,0,0,0,0,30,50
