INDEX,MONSTER,DRAMA_MONSTER,WAYPOINT,DESC,DELAY,GROUP
20322006,71023,0,0,火之境33-2,0,1
20322007,71023,0,1,火之境33-2,0,1
20322008,71024,0,2,火之境33-2,0,1
20322009,71024,0,3,火之境33-2,0,1
20322010,71024,0,4,火之境33-2,0,1
20322014,71025,0,5,火之境33-2,0,2
20322013,71025,0,6,火之境33-2,0,2
20322016,71026,0,7,火之境33-2,0,2
20323011,71027,0,0,火之境33-3,0,1
20323010,71027,0,1,火之境33-3,0,1
20323007,71028,0,2,火之境33-3,0,1
20324035,71029,0,0,火之境33-4,0,1
20324034,71029,0,1,火之境33-4,0,1
20324033,71030,0,2,火之境33-4,0,1
20324032,71030,0,3,火之境33-4,0,1
20324031,71030,0,4,火之境33-4,0,1
20324027,71031,0,5,火之境33-4,0,2
20324028,71031,0,6,火之境33-4,0,2
20324025,71032,0,7,火之境33-4,0,2
20325035,71033,0,0,火之境33-5,0,1
20325034,71033,0,1,火之境33-5,0,1
20325033,71034,0,2,火之境33-5,0,1
20325032,71034,0,3,火之境33-5,0,1
20325031,71034,0,4,火之境33-5,0,1
20325024,71035,0,5,火之境33-5,0,2
20325025,71035,0,6,火之境33-5,0,2
20325028,71036,0,7,火之境33-5,0,2
20326033,71037,0,0,水之境33-6,0,1
20326034,71037,0,1,水之境33-6,0,1
20326031,71038,0,2,水之境33-6,0,1
20327035,71039,0,0,水之境33-7,0,1
20327034,71039,0,1,水之境33-7,0,1
20327033,71040,0,2,水之境33-7,0,1
20327032,71040,0,3,水之境33-7,0,1
20327031,71040,0,4,水之境33-7,0,1
20327027,71041,0,5,水之境33-7,0,2
20327028,71041,0,6,水之境33-7,0,2
20327025,71042,0,7,水之境33-7,0,2
20328006,71043,0,0,水之境33-8,0,1
20328007,71043,0,1,水之境33-8,0,1
20328008,71044,0,2,水之境33-8,0,1
20328009,71044,0,3,水之境33-8,0,1
20328010,71044,0,4,水之境33-8,0,1
20328017,71045,0,5,水之境33-8,0,2
20328016,71045,0,6,水之境33-8,0,2
20328013,71046,0,7,水之境33-8,0,2
20329011,71047,0,0,水之境33-9,0,1
20329010,71047,0,1,水之境33-9,0,1
20329007,71048,0,2,水之境33-9,0,1
20330033,71049,0,0,水之境33-10,0,1
20330034,71049,0,1,水之境33-10,0,1
20330031,71050,0,2,水之境33-10,0,1
20331000,71051,0,0,阳之境34-1,0,1
20331001,71051,0,1,阳之境34-1,0,1
20331002,71052,0,2,阳之境34-1,0,1
20331003,71052,0,3,阳之境34-1,0,1
20331004,71052,0,4,阳之境34-1,0,1
20331011,71053,0,5,阳之境34-1,0,2
20331010,71053,0,6,阳之境34-1,0,2
20331007,71054,0,7,阳之境34-1,0,2
20332029,71055,0,0,阳之境34-2,0,1
20332028,71055,0,1,阳之境34-2,0,1
20332027,71056,0,2,阳之境34-2,0,1
20332026,71056,0,3,阳之境34-2,0,1
20332025,71056,0,4,阳之境34-2,0,1
20332018,71057,0,5,阳之境34-2,0,2
20332019,71057,0,6,阳之境34-2,0,2
20332022,71058,0,7,阳之境34-2,0,2
20333024,71059,0,0,阳之境34-3,0,1
20333025,71059,0,1,阳之境34-3,0,1
20333028,71060,0,2,阳之境34-3,0,1
20334000,71061,0,0,阳之境34-4,0,1
20334001,71061,0,1,阳之境34-4,0,1
20334002,71062,0,2,阳之境34-4,0,1
20334003,71062,0,3,阳之境34-4,0,1
20334004,71062,0,4,阳之境34-4,0,1
20334008,71063,0,5,阳之境34-4,0,2
20334007,71063,0,6,阳之境34-4,0,2
20334010,71064,0,7,阳之境34-4,0,2
20335029,71065,0,0,阳之境34-5,0,1
20335028,71065,0,1,阳之境34-5,0,1
20335027,71066,0,2,阳之境34-5,0,1
20335026,71066,0,3,阳之境34-5,0,1
20335025,71066,0,4,阳之境34-5,0,1
20335021,71067,0,5,阳之境34-5,0,2
20335022,71067,0,6,阳之境34-5,0,2
20335019,71068,0,7,阳之境34-5,0,2
20336033,71069,0,0,阴之境34-6,0,1
20336034,71069,0,1,阴之境34-6,0,1
20336031,71070,0,2,阴之境34-6,0,1
20337029,71071,0,0,阴之境34-7,0,1
20337028,71071,0,1,阴之境34-7,0,1
20337027,71072,0,2,阴之境34-7,0,1
20337026,71072,0,3,阴之境34-7,0,1
20337025,71072,0,4,阴之境34-7,0,1
20337018,71073,0,5,阴之境34-7,0,2
20337019,71073,0,6,阴之境34-7,0,2
20337022,71074,0,7,阴之境34-7,0,2
20338006,71075,0,0,阴之境34-8,0,1
20338007,71075,0,1,阴之境34-8,0,1
20338008,71076,0,2,阴之境34-8,0,1
20338009,71076,0,3,阴之境34-8,0,1
20338010,71076,0,4,阴之境34-8,0,1
20338014,71077,0,5,阴之境34-8,0,2
20338013,71077,0,6,阴之境34-8,0,2
20338016,71078,0,7,阴之境34-8,0,2
20339011,71079,0,0,阴之境34-9,0,1
20339010,71079,0,1,阴之境34-9,0,1
20339007,71080,0,2,阴之境34-9,0,1
20340008,71081,0,0,阴之境34-10,0,1
20340007,71081,0,1,阴之境34-10,0,1
20340010,71082,0,2,阴之境34-10,0,1
20341029,71083,0,0,木之境35-1,0,1
20341028,71083,0,1,木之境35-1,0,1
20341027,71084,0,2,木之境35-1,0,1
20341026,71084,0,3,木之境35-1,0,1
20341025,71084,0,4,木之境35-1,0,1
20341018,71085,0,5,木之境35-1,0,2
20341019,71085,0,6,木之境35-1,0,2
20341022,71086,0,7,木之境35-1,0,2
20342029,71087,0,0,木之境35-2,0,1
20342028,71087,0,1,木之境35-2,0,1
20342027,71088,0,2,木之境35-2,0,1
20342026,71088,0,3,木之境35-2,0,1
20342025,71088,0,4,木之境35-2,0,1
20342018,71089,0,5,木之境35-2,0,2
20342019,71089,0,6,木之境35-2,0,2
20342022,71090,0,7,木之境35-2,0,2
20343027,71091,0,0,木之境35-3,0,1
20343028,71091,0,1,木之境35-3,0,1
20343025,71092,0,2,木之境35-3,0,1
20344029,71093,0,0,木之境35-4,0,1
20344028,71093,0,1,木之境35-4,0,1
20344027,71094,0,2,木之境35-4,0,1
20344026,71094,0,3,木之境35-4,0,1
20344025,71094,0,4,木之境35-4,0,1
20344018,71095,0,5,木之境35-4,0,2
20344019,71095,0,6,木之境35-4,0,2
20344022,71096,0,7,木之境35-4,0,2
20345029,71097,0,0,木之境35-5,0,1
20345028,71097,0,1,木之境35-5,0,1
20345027,71098,0,2,木之境35-5,0,1
20345026,71098,0,3,木之境35-5,0,1
20345025,71098,0,4,木之境35-5,0,1
20345021,71099,0,5,木之境35-5,0,2
20345022,71099,0,6,木之境35-5,0,2
20345019,71100,0,7,木之境35-5,0,2
20346030,71101,0,0,火之境35-6,0,1
20346031,71101,0,1,火之境35-6,0,1
20346034,71102,0,2,火之境35-6,0,1
20347029,71103,0,0,火之境35-7,0,1
20347028,71103,0,1,火之境35-7,0,1
20347027,71104,0,2,火之境35-7,0,1
20347026,71104,0,3,火之境35-7,0,1
20347025,71104,0,4,火之境35-7,0,1
20347018,71105,0,5,火之境35-7,0,2
20347019,71105,0,6,火之境35-7,0,2
20347022,71106,0,7,火之境35-7,0,2
20348035,71107,0,0,火之境35-8,0,1
20348034,71107,0,1,火之境35-8,0,1
20348033,71108,0,2,火之境35-8,0,1
20348032,71108,0,3,火之境35-8,0,1
20348031,71108,0,4,火之境35-8,0,1
20348024,71109,0,5,火之境35-8,0,2
20348025,71109,0,6,火之境35-8,0,2
20348028,71110,0,7,火之境35-8,0,2
20349033,71111,0,0,火之境35-9,0,1
20349034,71111,0,1,火之境35-9,0,1
20349031,71112,0,2,火之境35-9,0,1
20350008,71113,0,0,火之境35-10,0,1
20350007,71113,0,1,火之境35-10,0,1
20350010,71114,0,2,火之境35-10,0,1
20351041,71115,0,0,水之境36-1,0,1
20351040,71115,0,1,水之境36-1,0,1
20351039,71116,0,2,水之境36-1,0,1
20351038,71116,0,3,水之境36-1,0,1
20351037,71116,0,4,水之境36-1,0,1
20351030,71117,0,5,水之境36-1,0,2
20351031,71117,0,6,水之境36-1,0,2
20351034,71118,0,7,水之境36-1,0,2
20352006,71119,0,0,水之境36-2,0,1
20352007,71119,0,1,水之境36-2,0,1
20352008,71120,0,2,水之境36-2,0,1
20352009,71120,0,3,水之境36-2,0,1
20352010,71120,0,4,水之境36-2,0,1
20352014,71121,0,5,水之境36-2,0,2
20352013,71121,0,6,水之境36-2,0,2
20352016,71122,0,7,水之境36-2,0,2
20353011,71123,0,0,水之境36-3,0,1
20353010,71123,0,1,水之境36-3,0,1
20353007,71124,0,2,水之境36-3,0,1
20354041,71125,0,0,水之境36-4,0,1
20354040,71125,0,1,水之境36-4,0,1
20354039,71126,0,2,水之境36-4,0,1
20354038,71126,0,3,水之境36-4,0,1
20354037,71126,0,4,水之境36-4,0,1
20354030,71127,0,5,水之境36-4,0,2
20354031,71127,0,6,水之境36-4,0,2
20354034,71128,0,7,水之境36-4,0,2
20355006,71129,0,0,水之境36-5,0,1
20355007,71129,0,1,水之境36-5,0,1
20355008,71130,0,2,水之境36-5,0,1
20355009,71130,0,3,水之境36-5,0,1
20355010,71130,0,4,水之境36-5,0,1
20355017,71131,0,5,水之境36-5,0,2
20355016,71131,0,6,水之境36-5,0,2
20355013,71132,0,7,水之境36-5,0,2
20356027,71133,0,0,阳之境36-6,0,1
20356028,71133,0,1,阳之境36-6,0,1
20356025,71134,0,2,阳之境36-6,0,1
20357006,71135,0,0,阳之境36-7,0,1
20357007,71135,0,1,阳之境36-7,0,1
20357008,71136,0,2,阳之境36-7,0,1
20357009,71136,0,3,阳之境36-7,0,1
20357010,71136,0,4,阳之境36-7,0,1
20357014,71137,0,5,阳之境36-7,0,2
20357013,71137,0,6,阳之境36-7,0,2
20357016,71138,0,7,阳之境36-7,0,2
20358029,71139,0,0,阳之境36-8,0,1
20358028,71139,0,1,阳之境36-8,0,1
20358027,71140,0,2,阳之境36-8,0,1
20358026,71140,0,3,阳之境36-8,0,1
20358025,71140,0,4,阳之境36-8,0,1
20358021,71141,0,5,阳之境36-8,0,2
20358022,71141,0,6,阳之境36-8,0,2
20358019,71142,0,7,阳之境36-8,0,2
20359011,71143,0,0,阳之境36-9,0,1
20359010,71143,0,1,阳之境36-9,0,1
20359007,71144,0,2,阳之境36-9,0,1
20360002,71145,0,0,阳之境36-10,0,1
20360001,71145,0,1,阳之境36-10,0,1
20360004,71146,0,2,阳之境36-10,0,1
20361006,71147,0,0,阴之境37-1,0,1
20361007,71147,0,1,阴之境37-1,0,1
20361008,71148,0,2,阴之境37-1,0,1
20361009,71148,0,3,阴之境37-1,0,1
20361010,71148,0,4,阴之境37-1,0,1
20361017,71149,0,5,阴之境37-1,0,2
20361016,71149,0,6,阴之境37-1,0,2
20361013,71150,0,7,阴之境37-1,0,2
20362029,71151,0,0,阴之境37-2,0,1
20362028,71151,0,1,阴之境37-2,0,1
20362027,71152,0,2,阴之境37-2,0,1
20362026,71152,0,3,阴之境37-2,0,1
20362025,71152,0,4,阴之境37-2,0,1
20362018,71153,0,5,阴之境37-2,0,2
20362019,71153,0,6,阴之境37-2,0,2
20362022,71154,0,7,阴之境37-2,0,2
20363008,71155,0,0,阴之境37-3,0,1
20363007,71155,0,1,阴之境37-3,0,1
20363010,71156,0,2,阴之境37-3,0,1
20364035,71157,0,0,阴之境37-4,0,1
20364034,71157,0,1,阴之境37-4,0,1
20364033,71158,0,2,阴之境37-4,0,1
20364032,71158,0,3,阴之境37-4,0,1
20364031,71158,0,4,阴之境37-4,0,1
20364027,71159,0,5,阴之境37-4,0,2
20364028,71159,0,6,阴之境37-4,0,2
20364025,71160,0,7,阴之境37-4,0,2
20365035,71161,0,0,阴之境37-5,0,1
20365034,71161,0,1,阴之境37-5,0,1
20365033,71162,0,2,阴之境37-5,0,1
20365032,71162,0,3,阴之境37-5,0,1
20365031,71162,0,4,阴之境37-5,0,1
20365027,71163,0,5,阴之境37-5,0,2
20365028,71163,0,6,阴之境37-5,0,2
20365025,71164,0,7,阴之境37-5,0,2
20366024,71165,0,0,木之境37-6,0,1
20366025,71165,0,1,木之境37-6,0,1
20366028,71166,0,2,木之境37-6,0,1
20367006,71167,0,0,木之境37-7,0,1
20367007,71167,0,1,木之境37-7,0,1
20367008,71168,0,2,木之境37-7,0,1
20367009,71168,0,3,木之境37-7,0,1
20367010,71168,0,4,木之境37-7,0,1
20367017,71169,0,5,木之境37-7,0,2
20367016,71169,0,6,木之境37-7,0,2
20367013,71170,0,7,木之境37-7,0,2
20368029,71171,0,0,木之境37-8,0,1
20368028,71171,0,1,木之境37-8,0,1
20368027,71172,0,2,木之境37-8,0,1
20368026,71172,0,3,木之境37-8,0,1
20368025,71172,0,4,木之境37-8,0,1
20368021,71173,0,5,木之境37-8,0,2
20368022,71173,0,6,木之境37-8,0,2
20368019,71174,0,7,木之境37-8,0,2
20369024,71175,0,0,木之境37-9,0,1
20369025,71175,0,1,木之境37-9,0,1
20369028,71176,0,2,木之境37-9,0,1
20370024,71177,0,0,木之境37-10,0,1
20370025,71177,0,1,木之境37-10,0,1
20370028,71178,0,2,木之境37-10,0,1
20371006,71179,0,0,火之境38-1,0,1
20371007,71179,0,1,火之境38-1,0,1
20371008,71180,0,2,火之境38-1,0,1
20371009,71180,0,3,火之境38-1,0,1
20371010,71180,0,4,火之境38-1,0,1
20371014,71181,0,5,火之境38-1,0,2
20371013,71181,0,6,火之境38-1,0,2
20371016,71182,0,7,火之境38-1,0,2
20372035,71183,0,0,火之境38-2,0,1
20372034,71183,0,1,火之境38-2,0,1
20372033,71184,0,2,火之境38-2,0,1
20372032,71184,0,3,火之境38-2,0,1
20372031,71184,0,4,火之境38-2,0,1
20372024,71185,0,5,火之境38-2,0,2
20372025,71185,0,6,火之境38-2,0,2
20372028,71186,0,7,火之境38-2,0,2
20373030,71187,0,0,火之境38-3,0,1
20373031,71187,0,1,火之境38-3,0,1
20373034,71188,0,2,火之境38-3,0,1
20374035,71189,0,0,火之境38-4,0,1
20374034,71189,0,1,火之境38-4,0,1
20374033,71190,0,2,火之境38-4,0,1
20374032,71190,0,3,火之境38-4,0,1
20374031,71190,0,4,火之境38-4,0,1
20374027,71191,0,5,火之境38-4,0,2
20374028,71191,0,6,火之境38-4,0,2
20374025,71192,0,7,火之境38-4,0,2
20375035,71193,0,0,火之境38-5,0,1
20375034,71193,0,1,火之境38-5,0,1
20375033,71194,0,2,火之境38-5,0,1
20375032,71194,0,3,火之境38-5,0,1
20375031,71194,0,4,火之境38-5,0,1
20375024,71195,0,5,火之境38-5,0,2
20375025,71195,0,6,火之境38-5,0,2
20375028,71196,0,7,火之境38-5,0,2
20376008,71197,0,0,水之境38-6,0,1
20376007,71197,0,1,水之境38-6,0,1
20376010,71198,0,2,水之境38-6,0,1
20377041,71199,0,0,水之境38-7,0,1
20377040,71199,0,1,水之境38-7,0,1
20377039,71200,0,2,水之境38-7,0,1
20377038,71200,0,3,水之境38-7,0,1
20377037,71200,0,4,水之境38-7,0,1
20377033,71201,0,5,水之境38-7,0,2
20377034,71201,0,6,水之境38-7,0,2
20377031,71202,0,7,水之境38-7,0,2
20378041,71203,0,0,水之境38-8,0,1
20378040,71203,0,1,水之境38-8,0,1
20378039,71204,0,2,水之境38-8,0,1
20378038,71204,0,3,水之境38-8,0,1
20378037,71204,0,4,水之境38-8,0,1
20378030,71205,0,5,水之境38-8,0,2
20378031,71205,0,6,水之境38-8,0,2
20378034,71206,0,7,水之境38-8,0,2
20379011,71207,0,0,水之境38-9,0,1
20379010,71207,0,1,水之境38-9,0,1
20379007,71208,0,2,水之境38-9,0,1
20380008,71209,0,0,水之境38-10,0,1
20380007,71209,0,1,水之境38-10,0,1
20380010,71210,0,2,水之境38-10,0,1
20381029,71211,0,0,阳之境39-1,0,1
20381028,71211,0,1,阳之境39-1,0,1
20381027,71212,0,2,阳之境39-1,0,1
20381026,71212,0,3,阳之境39-1,0,1
20381025,71212,0,4,阳之境39-1,0,1
20381018,71213,0,5,阳之境39-1,0,2
20381019,71213,0,6,阳之境39-1,0,2
20381022,71214,0,7,阳之境39-1,0,2
20382006,71215,0,0,阳之境39-2,0,1
20382007,71215,0,1,阳之境39-2,0,1
20382008,71216,0,2,阳之境39-2,0,1
20382009,71216,0,3,阳之境39-2,0,1
20382010,71216,0,4,阳之境39-2,0,1
20382017,71217,0,5,阳之境39-2,0,2
20382016,71217,0,6,阳之境39-2,0,2
20382013,71218,0,7,阳之境39-2,0,2
20383008,71219,0,0,阳之境39-3,0,1
20383007,71219,0,1,阳之境39-3,0,1
20383010,71220,0,2,阳之境39-3,0,1
20384000,71221,0,0,阳之境39-4,0,1
20384001,71221,0,1,阳之境39-4,0,1
20384002,71222,0,2,阳之境39-4,0,1
20384003,71222,0,3,阳之境39-4,0,1
20384004,71222,0,4,阳之境39-4,0,1
20384008,71223,0,5,阳之境39-4,0,2
20384007,71223,0,6,阳之境39-4,0,2
20384010,71224,0,7,阳之境39-4,0,2
20385006,71225,0,0,阳之境39-5,0,1
20385007,71225,0,1,阳之境39-5,0,1
20385008,71226,0,2,阳之境39-5,0,1
20385009,71226,0,3,阳之境39-5,0,1
20385010,71226,0,4,阳之境39-5,0,1
20385014,71227,0,5,阳之境39-5,0,2
20385013,71227,0,6,阳之境39-5,0,2
20385016,71228,0,7,阳之境39-5,0,2
20386033,71229,0,0,阴之境39-6,0,1
20386034,71229,0,1,阴之境39-6,0,1
20386031,71230,0,2,阴之境39-6,0,1
20387006,71231,0,0,阴之境39-7,0,1
20387007,71231,0,1,阴之境39-7,0,1
20387008,71232,0,2,阴之境39-7,0,1
20387009,71232,0,3,阴之境39-7,0,1
20387010,71232,0,4,阴之境39-7,0,1
20387017,71233,0,5,阴之境39-7,0,2
20387016,71233,0,6,阴之境39-7,0,2
20387013,71234,0,7,阴之境39-7,0,2
20388006,71235,0,0,阴之境39-8,0,1
20388007,71235,0,1,阴之境39-8,0,1
20388008,71236,0,2,阴之境39-8,0,1
20388009,71236,0,3,阴之境39-8,0,1
20388010,71236,0,4,阴之境39-8,0,1
20388014,71237,0,5,阴之境39-8,0,2
20388013,71237,0,6,阴之境39-8,0,2
20388016,71238,0,7,阴之境39-8,0,2
20389024,71239,0,0,阴之境39-9,0,1
20389025,71239,0,1,阴之境39-9,0,1
20389028,71240,0,2,阴之境39-9,0,1
20390033,71241,0,0,阴之境39-10,0,1
20390034,71241,0,1,阴之境39-10,0,1
20390031,71242,0,2,阴之境39-10,0,1
20391029,71243,0,0,木之境40-1,0,1
20391028,71243,0,1,木之境40-1,0,1
20391027,71244,0,2,木之境40-1,0,1
20391026,71244,0,3,木之境40-1,0,1
20391025,71244,0,4,木之境40-1,0,1
20391018,71245,0,5,木之境40-1,0,2
20391019,71245,0,6,木之境40-1,0,2
20391022,71246,0,7,木之境40-1,0,2
20392006,71247,0,0,木之境40-2,0,1
20392007,71247,0,1,木之境40-2,0,1
20392008,71248,0,2,木之境40-2,0,1
20392009,71248,0,3,木之境40-2,0,1
20392010,71248,0,4,木之境40-2,0,1
20392017,71249,0,5,木之境40-2,0,2
20392016,71249,0,6,木之境40-2,0,2
20392013,71250,0,7,木之境40-2,0,2
20393024,71251,0,0,木之境40-3,0,1
20393025,71251,0,1,木之境40-3,0,1
20393028,71252,0,2,木之境40-3,0,1
20394006,71253,0,0,木之境40-4,0,1
20394007,71253,0,1,木之境40-4,0,1
20394008,71254,0,2,木之境40-4,0,1
20394009,71254,0,3,木之境40-4,0,1
20394010,71254,0,4,木之境40-4,0,1
20394017,71255,0,5,木之境40-4,0,2
20394016,71255,0,6,木之境40-4,0,2
20394013,71256,0,7,木之境40-4,0,2
20395029,71257,0,0,木之境40-5,0,1
20395028,71257,0,1,木之境40-5,0,1
20395027,71258,0,2,木之境40-5,0,1
20395026,71258,0,3,木之境40-5,0,1
20395025,71258,0,4,木之境40-5,0,1
20395021,71259,0,5,木之境40-5,0,2
20395022,71259,0,6,木之境40-5,0,2
20395019,71260,0,7,木之境40-5,0,2
20396030,71261,0,0,火之境40-6,0,1
20396031,71261,0,1,火之境40-6,0,1
20396034,71262,0,2,火之境40-6,0,1
20397035,71263,0,0,火之境40-7,0,1
20397034,71263,0,1,火之境40-7,0,1
20397033,71264,0,2,火之境40-7,0,1
20397032,71264,0,3,火之境40-7,0,1
20397031,71264,0,4,火之境40-7,0,1
20397024,71265,0,5,火之境40-7,0,2
20397025,71265,0,6,火之境40-7,0,2
20397028,71266,0,7,火之境40-7,0,2
20398035,71267,0,0,火之境40-8,0,1
20398034,71267,0,1,火之境40-8,0,1
20398033,71268,0,2,火之境40-8,0,1
20398032,71268,0,3,火之境40-8,0,1
20398031,71268,0,4,火之境40-8,0,1
20398024,71269,0,5,火之境40-8,0,2
20398025,71269,0,6,火之境40-8,0,2
20398028,71270,0,7,火之境40-8,0,2
20399033,71271,0,0,火之境40-9,0,1
20399034,71271,0,1,火之境40-9,0,1
20399031,71272,0,2,火之境40-9,0,1
20400033,71273,0,0,火之境40-10,0,1
20400034,71273,0,1,火之境40-10,0,1
20400031,71274,0,2,火之境40-10,0,1
20401029,71275,0,0,水之境41-1,0,1
20401028,71275,0,1,水之境41-1,0,1
20401027,71276,0,2,水之境41-1,0,1
20401026,71276,0,3,水之境41-1,0,1
20401025,71276,0,4,水之境41-1,0,1
20401018,71277,0,5,水之境41-1,0,2
20401019,71277,0,6,水之境41-1,0,2
20401022,71278,0,7,水之境41-1,0,2
20402029,71279,0,0,水之境41-2,0,1
20402028,71279,0,1,水之境41-2,0,1
20402027,71280,0,2,水之境41-2,0,1
20402026,71280,0,3,水之境41-2,0,1
20402025,71280,0,4,水之境41-2,0,1
20402021,71281,0,5,水之境41-2,0,2
20402022,71281,0,6,水之境41-2,0,2
20402019,71282,0,7,水之境41-2,0,2
20403036,71283,0,0,水之境41-3,0,1
20403037,71283,0,1,水之境41-3,0,1
20403040,71284,0,2,水之境41-3,0,1
20404006,71285,0,0,水之境41-4,0,1
20404007,71285,0,1,水之境41-4,0,1
20404008,71286,0,2,水之境41-4,0,1
20404009,71286,0,3,水之境41-4,0,1
20404010,71286,0,4,水之境41-4,0,1
20404017,71287,0,5,水之境41-4,0,2
20404016,71287,0,6,水之境41-4,0,2
20404013,71288,0,7,水之境41-4,0,2
20405006,71289,0,0,水之境41-5,0,1
20405007,71289,0,1,水之境41-5,0,1
20405008,71290,0,2,水之境41-5,0,1
20405009,71290,0,3,水之境41-5,0,1
20405010,71290,0,4,水之境41-5,0,1
20405017,71291,0,5,水之境41-5,0,2
20405016,71291,0,6,水之境41-5,0,2
20405013,71292,0,7,水之境41-5,0,2
20406027,71293,0,0,阳之境41-6,0,1
20406028,71293,0,1,阳之境41-6,0,1
20406025,71294,0,2,阳之境41-6,0,1
20407000,71295,0,0,阳之境41-7,0,1
20407001,71295,0,1,阳之境41-7,0,1
20407002,71296,0,2,阳之境41-7,0,1
20407003,71296,0,3,阳之境41-7,0,1
20407004,71296,0,4,阳之境41-7,0,1
20407008,71297,0,5,阳之境41-7,0,2
20407007,71297,0,6,阳之境41-7,0,2
20407010,71298,0,7,阳之境41-7,0,2
20408029,71299,0,0,阳之境41-8,0,1
20408028,71299,0,1,阳之境41-8,0,1
20408027,71300,0,2,阳之境41-8,0,1
20408026,71300,0,3,阳之境41-8,0,1
20408025,71300,0,4,阳之境41-8,0,1
20408021,71301,0,5,阳之境41-8,0,2
20408022,71301,0,6,阳之境41-8,0,2
20408019,71302,0,7,阳之境41-8,0,2
20409011,71303,0,0,阳之境41-9,0,1
20409010,71303,0,1,阳之境41-9,0,1
20409007,71304,0,2,阳之境41-9,0,1
20410024,71305,0,0,阳之境41-10,0,1
20410025,71305,0,1,阳之境41-10,0,1
20410028,71306,0,2,阳之境41-10,0,1
20411035,71307,0,0,阴之境42-1,0,1
20411034,71307,0,1,阴之境42-1,0,1
20411033,71308,0,2,阴之境42-1,0,1
20411032,71308,0,3,阴之境42-1,0,1
20411031,71308,0,4,阴之境42-1,0,1
20411024,71309,0,5,阴之境42-1,0,2
20411025,71309,0,6,阴之境42-1,0,2
20411028,71310,0,7,阴之境42-1,0,2
20412006,71311,0,0,阴之境42-2,0,1
20412007,71311,0,1,阴之境42-2,0,1
20412008,71312,0,2,阴之境42-2,0,1
20412009,71312,0,3,阴之境42-2,0,1
20412010,71312,0,4,阴之境42-2,0,1
20412017,71313,0,5,阴之境42-2,0,2
20412016,71313,0,6,阴之境42-2,0,2
20412013,71314,0,7,阴之境42-2,0,2
20413033,71315,0,0,阴之境42-3,0,1
20413034,71315,0,1,阴之境42-3,0,1
20413031,71316,0,2,阴之境42-3,0,1
20414006,71317,0,0,阴之境42-4,0,1
20414007,71317,0,1,阴之境42-4,0,1
20414008,71318,0,2,阴之境42-4,0,1
20414009,71318,0,3,阴之境42-4,0,1
20414010,71318,0,4,阴之境42-4,0,1
20414014,71319,0,5,阴之境42-4,0,2
20414013,71319,0,6,阴之境42-4,0,2
20414016,71320,0,7,阴之境42-4,0,2
20415035,71321,0,0,阴之境42-5,0,1
20415034,71321,0,1,阴之境42-5,0,1
20415033,71322,0,2,阴之境42-5,0,1
20415032,71322,0,3,阴之境42-5,0,1
20415031,71322,0,4,阴之境42-5,0,1
20415027,71323,0,5,阴之境42-5,0,2
20415028,71323,0,6,阴之境42-5,0,2
20415025,71324,0,7,阴之境42-5,0,2
20416024,71325,0,0,木之境42-6,0,1
20416025,71325,0,1,木之境42-6,0,1
20416028,71326,0,2,木之境42-6,0,1
20417029,71327,0,0,木之境42-7,0,1
20417028,71327,0,1,木之境42-7,0,1
20417027,71328,0,2,木之境42-7,0,1
20417026,71328,0,3,木之境42-7,0,1
20417025,71328,0,4,木之境42-7,0,1
20417018,71329,0,5,木之境42-7,0,2
20417019,71329,0,6,木之境42-7,0,2
20417022,71330,0,7,木之境42-7,0,2
20418006,71331,0,0,木之境42-8,0,1
20418007,71331,0,1,木之境42-8,0,1
20418008,71332,0,2,木之境42-8,0,1
20418009,71332,0,3,木之境42-8,0,1
20418010,71332,0,4,木之境42-8,0,1
20418014,71333,0,5,木之境42-8,0,2
20418013,71333,0,6,木之境42-8,0,2
20418016,71334,0,7,木之境42-8,0,2
20419011,71335,0,0,木之境42-9,0,1
20419010,71335,0,1,木之境42-9,0,1
20419007,71336,0,2,木之境42-9,0,1
20420027,71337,0,0,木之境42-10,0,1
20420028,71337,0,1,木之境42-10,0,1
20420025,71338,0,2,木之境42-10,0,1
20421006,71339,0,0,火之境43-1,0,1
20421007,71339,0,1,火之境43-1,0,1
20421008,71340,0,2,火之境43-1,0,1
20421009,71340,0,3,火之境43-1,0,1
20421010,71340,0,4,火之境43-1,0,1
20421017,71341,0,5,火之境43-1,0,2
20421016,71341,0,6,火之境43-1,0,2
20421013,71342,0,7,火之境43-1,0,2
20422006,71343,0,0,火之境43-2,0,1
20422007,71343,0,1,火之境43-2,0,1
20422008,71344,0,2,火之境43-2,0,1
20422009,71344,0,3,火之境43-2,0,1
20422010,71344,0,4,火之境43-2,0,1
20422017,71345,0,5,火之境43-2,0,2
20422016,71345,0,6,火之境43-2,0,2
20422013,71346,0,7,火之境43-2,0,2
20423011,71347,0,0,火之境43-3,0,1
20423010,71347,0,1,火之境43-3,0,1
20423007,71348,0,2,火之境43-3,0,1
20424006,71349,0,0,火之境43-4,0,1
20424007,71349,0,1,火之境43-4,0,1
20424008,71350,0,2,火之境43-4,0,1
20424009,71350,0,3,火之境43-4,0,1
20424010,71350,0,4,火之境43-4,0,1
20424014,71351,0,5,火之境43-4,0,2
20424013,71351,0,6,火之境43-4,0,2
20424016,71352,0,7,火之境43-4,0,2
20425006,71353,0,0,火之境43-5,0,1
20425007,71353,0,1,火之境43-5,0,1
20425008,71354,0,2,火之境43-5,0,1
20425009,71354,0,3,火之境43-5,0,1
