INDEX,ROLE_ID,ROLE_LEVEL,COMBAT,PETID_MIN_1,PETID_MAX_1,PETID_MIN_2,PETID_MAX_2,PETID_MIN_3,PETID_MAX_3
3478,50019,14,4289,30424,30424,30543,30543,0,0
3479,50019,14,4208,30451,30451,30466,30466,0,0
3480,50019,14,4247,30568,30568,30501,30501,0,0
3481,50119,14,4278,30424,30424,30543,30543,0,0
3482,50019,14,4257,30424,30424,30543,30543,0,0
3483,50119,14,4212,30516,30516,30543,30543,0,0
3484,50119,14,4279,30568,30568,30439,30439,0,0
3485,50019,14,4276,30394,30394,30531,30531,0,0
3486,50019,14,4286,30451,30451,30409,30409,0,0
3487,50019,14,4215,30394,30394,30591,30591,0,0
3488,50019,14,4264,30451,30451,30379,30379,0,0
3489,50119,14,4240,30451,30451,30409,30409,0,0
3490,50119,14,4285,30394,30394,30591,30591,0,0
3491,50019,14,4297,30568,30568,30501,30501,0,0
3492,50019,14,4269,30568,30568,30501,30501,0,0
3493,50119,14,4205,30516,30516,30481,30481,0,0
3494,50019,14,4262,30568,30568,30439,30439,0,0
3495,50019,14,4241,30424,30424,30501,30501,0,0
3496,50119,14,4218,30424,30424,30501,30501,0,0
3497,50019,14,4263,30394,30394,30591,30591,0,0
3498,50019,14,4212,30516,30516,30543,30543,0,0
3499,50019,14,4275,30424,30424,30501,30501,0,0
3500,50119,12,2796,30515,30515,30542,30542,0,0
3501,50019,12,2800,30567,30567,30438,30438,0,0
3502,50119,12,2776,30567,30567,30500,30500,0,0
3503,50119,12,2780,30423,30423,30352,30352,0,0
3504,50119,12,2805,30450,30450,30378,30378,0,0
3505,50019,12,2763,30393,30393,30530,30530,0,0
3506,50119,12,2761,30423,30423,30500,30500,0,0
3507,50019,12,2769,30515,30515,30542,30542,0,0
3508,50019,12,2768,30393,30393,30590,30590,0,0
3509,50019,12,2743,30567,30567,30480,30480,0,0
3510,50019,12,2727,30393,30393,30438,30438,0,0
3511,50119,12,2797,30567,30567,30480,30480,0,0
3512,50119,12,2721,30423,30423,30352,30352,0,0
3513,50119,12,2795,30567,30567,30438,30438,0,0
3514,50119,12,2732,30450,30450,30378,30378,0,0
3515,50019,12,2758,30515,30515,30480,30480,0,0
3516,50019,12,2777,30393,30393,30530,30530,0,0
3517,50019,12,2777,30423,30423,30542,30542,0,0
3518,50119,12,2794,30393,30393,30438,30438,0,0
3519,50019,12,2811,30423,30423,30352,30352,0,0
3520,50119,12,2789,30515,30515,30480,30480,0,0
3521,50019,12,2749,30515,30515,30542,30542,0,0
3522,50019,12,2805,30567,30567,30480,30480,0,0
3523,50019,12,2794,30423,30423,30352,30352,0,0
3524,50019,12,2743,30423,30423,30352,30352,0,0
3525,50019,12,2722,30450,30450,30408,30408,0,0
3526,50019,12,2788,30393,30393,30530,30530,0,0
3527,50119,12,2806,30515,30515,30480,30480,0,0
3528,50019,12,2729,30567,30567,30500,30500,0,0
3529,50119,12,2748,30423,30423,30352,30352,0,0
3530,50119,12,2779,30423,30423,30352,30352,0,0
3531,50119,12,2790,30423,30423,30542,30542,0,0
3532,50119,12,2745,30393,30393,30590,30590,0,0
3533,50119,12,2727,30567,30567,30500,30500,0,0
3534,50019,12,2771,30515,30515,30542,30542,0,0
3535,50119,12,2778,30567,30567,30480,30480,0,0
3536,50119,12,2816,30515,30515,30480,30480,0,0
3537,50119,12,2811,30567,30567,30438,30438,0,0
3538,50019,12,2813,30450,30450,30465,30465,0,0
3539,50119,12,2806,30515,30515,30542,30542,0,0
3540,50019,12,2801,30423,30423,30542,30542,0,0
3541,50019,12,2770,30423,30423,30500,30500,0,0
3542,50019,12,2728,30423,30423,30542,30542,0,0
3543,50119,12,2726,30393,30393,30438,30438,0,0
3544,50119,12,2751,30567,30567,30500,30500,0,0
3545,50019,12,2784,30567,30567,30438,30438,0,0
3546,50019,12,2791,30515,30515,30542,30542,0,0
3547,50019,12,2739,30567,30567,30438,30438,0,0
3548,50119,12,2772,30423,30423,30500,30500,0,0
3549,50019,12,2800,30450,30450,30465,30465,0,0
3550,50019,12,2761,30423,30423,30352,30352,0,0
3551,50019,12,2723,30450,30450,30408,30408,0,0
3552,50019,12,2761,30450,30450,30378,30378,0,0
3553,50019,12,2751,30450,30450,30378,30378,0,0
3554,50119,12,2761,30393,30393,30438,30438,0,0
3555,50019,12,2813,30423,30423,30500,30500,0,0
3556,50119,12,2752,30567,30567,30500,30500,0,0
3557,50019,12,2809,30393,30393,30530,30530,0,0
3558,50119,12,2745,30423,30423,30352,30352,0,0
3559,50119,12,2733,30515,30515,30542,30542,0,0
3560,50019,12,2757,30515,30515,30378,30378,0,0
3561,50019,12,2759,30450,30450,30465,30465,0,0
3562,50119,12,2760,30393,30393,30438,30438,0,0
3563,50019,12,2795,30567,30567,30438,30438,0,0
3564,50019,12,2760,30393,30393,30438,30438,0,0
3565,50019,12,2743,30450,30450,30378,30378,0,0
3566,50119,12,2748,30393,30393,30590,30590,0,0
3567,50119,12,2806,30423,30423,30542,30542,0,0
3568,50019,12,2786,30393,30393,30590,30590,0,0
3569,50119,12,2755,30393,30393,30438,30438,0,0
3570,50019,12,2732,30515,30515,30378,30378,0,0
3571,50119,12,2778,30393,30393,30438,30438,0,0
3572,50119,12,2802,30515,30515,30480,30480,0,0
3573,50119,12,2809,30450,30450,30465,30465,0,0
3574,50019,12,2725,30567,30567,30480,30480,0,0
3575,50119,12,2730,30393,30393,30590,30590,0,0
3576,50019,12,2785,30393,30393,30530,30530,0,0
3577,50019,12,2726,30423,30423,30352,30352,0,0
3578,50019,12,2786,30567,30567,30438,30438,0,0
3579,50019,12,2797,30450,30450,30378,30378,0,0
3580,50019,12,2764,30393,30393,30438,30438,0,0
3581,50119,12,2810,30423,30423,30542,30542,0,0
3582,50119,12,2809,30515,30515,30480,30480,0,0
3583,50019,12,2752,30515,30515,30480,30480,0,0
3584,50019,12,2762,30423,30423,30500,30500,0,0
3585,50019,12,2742,30450,30450,30408,30408,0,0
3586,50019,12,2799,30450,30450,30465,30465,0,0
3587,50119,12,2806,30567,30567,30438,30438,0,0
3588,50119,12,2761,30423,30423,30500,30500,0,0
3589,50119,12,2773,30567,30567,30438,30438,0,0
3590,50019,12,2787,30567,30567,30480,30480,0,0
3591,50019,12,2741,30423,30423,30500,30500,0,0
3592,50119,12,2793,30567,30567,30438,30438,0,0
3593,50119,12,2775,30515,30515,30542,30542,0,0
3594,50119,12,2807,30515,30515,30378,30378,0,0
3595,50019,12,2725,30450,30450,30378,30378,0,0
3596,50019,12,2773,30567,30567,30480,30480,0,0
3597,50019,12,2787,30423,30423,30500,30500,0,0
3598,50019,12,2791,30450,30450,30408,30408,0,0
3599,50019,12,2757,30450,30450,30408,30408,0,0
3600,50119,12,2723,30450,30450,30378,30378,0,0
3601,50019,12,2798,30393,30393,30530,30530,0,0
3602,50119,12,2802,30393,30393,30438,30438,0,0
3603,50119,12,2734,30423,30423,30500,30500,0,0
3604,50119,12,2723,30515,30515,30378,30378,0,0
3605,50119,12,2723,30515,30515,30542,30542,0,0
3606,50119,12,2773,30423,30423,30352,30352,0,0
3607,50119,12,2774,30423,30423,30542,30542,0,0
3608,50119,12,2799,30567,30567,30438,30438,0,0
3609,50119,12,2791,30515,30515,30480,30480,0,0
3610,50019,12,2805,30423,30423,30542,30542,0,0
3611,50019,12,2810,30567,30567,30480,30480,0,0
3612,50019,12,2758,30515,30515,30378,30378,0,0
3613,50019,12,2761,30450,30450,30465,30465,0,0
3614,50019,12,2804,30423,30423,30352,30352,0,0
3615,50119,12,2731,30393,30393,30530,30530,0,0
3616,50119,12,2745,30515,30515,30542,30542,0,0
3617,50019,12,2745,30567,30567,30438,30438,0,0
3618,50019,12,2726,30567,30567,30500,30500,0,0
3619,50119,12,2771,30393,30393,30590,30590,0,0
3620,50119,12,2815,30515,30515,30542,30542,0,0
3621,50019,12,2747,30450,30450,30378,30378,0,0
3622,50119,12,2812,30423,30423,30500,30500,0,0
3623,50119,12,2800,30423,30423,30542,30542,0,0
3624,50019,12,2763,30423,30423,30542,30542,0,0
3625,50119,12,2806,30423,30423,30352,30352,0,0
3626,50119,12,2802,30515,30515,30542,30542,0,0
3627,50019,12,2771,30450,30450,30408,30408,0,0
3628,50119,12,2814,30423,30423,30352,30352,0,0
3629,50019,12,2724,30515,30515,30480,30480,0,0
3630,50119,12,2744,30567,30567,30438,30438,0,0
3631,50119,12,2780,30567,30567,30438,30438,0,0
3632,50119,12,2789,30450,30450,30378,30378,0,0
3633,50019,12,2754,30515,30515,30378,30378,0,0
3634,50119,12,2770,30515,30515,30480,30480,0,0
3635,50019,12,2748,30423,30423,30352,30352,0,0
3636,50019,12,2814,30393,30393,30438,30438,0,0
3637,50119,12,2779,30450,30450,30378,30378,0,0
3638,50119,12,2725,30393,30393,30438,30438,0,0
3639,50019,12,2774,30567,30567,30438,30438,0,0
3640,50119,12,2784,30423,30423,30542,30542,0,0
3641,50019,12,2786,30567,30567,30480,30480,0,0
3642,50119,12,2741,30423,30423,30542,30542,0,0
3643,50019,12,2737,30423,30423,30542,30542,0,0
3644,50019,12,2801,30450,30450,30465,30465,0,0
3645,50119,12,2781,30393,30393,30530,30530,0,0
3646,50119,12,2798,30393,30393,30438,30438,0,0
3647,50019,12,2808,30393,30393,30530,30530,0,0
3648,50019,12,2813,30515,30515,30480,30480,0,0
3649,50019,12,2803,30423,30423,30542,30542,0,0
3650,50019,12,2780,30450,30450,30378,30378,0,0
3651,50019,12,2756,30450,30450,30378,30378,0,0
3652,50019,12,2770,30450,30450,30408,30408,0,0
3653,50119,12,2786,30393,30393,30438,30438,0,0
3654,50019,12,2717,30423,30423,30500,30500,0,0
3655,50119,12,2809,30393,30393,30438,30438,0,0
3656,50019,12,2763,30393,30393,30438,30438,0,0
3657,50119,12,2721,30393,30393,30438,30438,0,0
3658,50119,12,2770,30393,30393,30438,30438,0,0
3659,50019,12,2765,30567,30567,30480,30480,0,0
3660,50019,12,2776,30393,30393,30438,30438,0,0
3661,50019,12,2752,30567,30567,30500,30500,0,0
3662,50119,12,2742,30450,30450,30465,30465,0,0
3663,50119,12,2782,30393,30393,30530,30530,0,0
3664,50119,12,2788,30450,30450,30465,30465,0,0
3665,50119,12,2731,30515,30515,30480,30480,0,0
3666,50019,12,2778,30393,30393,30530,30530,0,0
3667,50019,12,2795,30423,30423,30352,30352,0,0
3668,50119,12,2800,30423,30423,30500,30500,0,0
3669,50019,12,2794,30450,30450,30378,30378,0,0
3670,50119,12,2807,30450,30450,30408,30408,0,0
3671,50119,12,2727,30450,30450,30408,30408,0,0
3672,50019,12,2757,30423,30423,30500,30500,0,0
3673,50019,12,2765,30423,30423,30500,30500,0,0
3674,50019,12,2761,30423,30423,30542,30542,0,0
3675,50119,12,2784,30423,30423,30542,30542,0,0
3676,50019,12,2759,30450,30450,30408,30408,0,0
3677,50019,12,2780,30515,30515,30542,30542,0,0
3678,50019,12,2771,30515,30515,30378,30378,0,0
3679,50019,12,2798,30450,30450,30408,30408,0,0
3680,50119,12,2803,30423,30423,30500,30500,0,0
3681,50119,12,2738,30393,30393,30590,30590,0,0
3682,50019,12,2801,30450,30450,30465,30465,0,0
3683,50119,12,2755,30567,30567,30480,30480,0,0
3684,50019,12,2765,30423,30423,30542,30542,0,0
3685,50119,12,2805,30567,30567,30438,30438,0,0
3686,50019,12,2748,30450,30450,30378,30378,0,0
3687,50119,12,2735,30515,30515,30542,30542,0,0
3688,50019,12,2785,30515,30515,30480,30480,0,0
3689,50119,12,2757,30423,30423,30500,30500,0,0
3690,50119,12,2720,30450,30450,30378,30378,0,0
3691,50019,12,2760,30567,30567,30438,30438,0,0
3692,50019,12,2718,30423,30423,30500,30500,0,0
3693,50019,12,2742,30393,30393,30590,30590,0,0
3694,50019,12,2747,30567,30567,30500,30500,0,0
3695,50119,12,2728,30393,30393,30530,30530,0,0
3696,50019,12,2768,30515,30515,30480,30480,0,0
3697,50019,12,2763,30567,30567,30438,30438,0,0
3698,50019,12,2815,30567,30567,30438,30438,0,0
3699,50119,12,2733,30450,30450,30378,30378,0,0
3700,50119,12,2754,30423,30423,30352,30352,0,0
3701,50019,12,2717,30423,30423,30500,30500,0,0
3702,50019,12,2766,30393,30393,30530,30530,0,0
3703,50119,12,2799,30393,30393,30438,30438,0,0
3704,50019,12,2815,30450,30450,30465,30465,0,0
3705,50019,12,2812,30393,30393,30438,30438,0,0
3706,50119,12,2752,30393,30393,30530,30530,0,0
3707,50019,12,2767,30567,30567,30438,30438,0,0
3708,50119,12,2816,30450,30450,30408,30408,0,0
3709,50119,12,2725,30393,30393,30590,30590,0,0
3710,50019,12,2776,30515,30515,30480,30480,0,0
3711,50019,12,2729,30423,30423,30352,30352,0,0
3712,50019,12,2763,30450,30450,30465,30465,0,0
3713,50119,12,2730,30423,30423,30352,30352,0,0
3714,50119,12,2795,30423,30423,30542,30542,0,0
3715,50019,12,2813,30393,30393,30438,30438,0,0
3716,50019,12,2768,30423,30423,30500,30500,0,0
3717,50119,12,2786,30450,30450,30378,30378,0,0
3718,50119,12,2753,30515,30515,30378,30378,0,0
3719,50019,12,2797,30515,30515,30542,30542,0,0
3720,50119,12,2774,30515,30515,30542,30542,0,0
3721,50119,12,2808,30423,30423,30500,30500,0,0
3722,50019,12,2803,30567,30567,30438,30438,0,0
3723,50019,12,2802,30450,30450,30378,30378,0,0
3724,50019,12,2787,30567,30567,30500,30500,0,0
3725,50019,12,2764,30393,30393,30530,30530,0,0
3726,50019,12,2738,30393,30393,30590,30590,0,0
3727,50119,12,2731,30567,30567,30500,30500,0,0
3728,50119,12,2734,30450,30450,30465,30465,0,0
3729,50119,12,2769,30450,30450,30465,30465,0,0
3730,50119,12,2813,30393,30393,30590,30590,0,0
3731,50119,12,2764,30567,30567,30500,30500,0,0
3732,50119,12,2744,30393,30393,30438,30438,0,0
3733,50119,12,2778,30393,30393,30438,30438,0,0
3734,50119,12,2761,30393,30393,30590,30590,0,0
3735,50019,12,2744,30567,30567,30438,30438,0,0
3736,50019,12,2766,30567,30567,30438,30438,0,0
3737,50119,12,2761,30423,30423,30352,30352,0,0
3738,50019,12,2748,30567,30567,30480,30480,0,0
3739,50019,12,2719,30567,30567,30480,30480,0,0
3740,50019,12,2738,30450,30450,30465,30465,0,0
3741,50019,12,2750,30423,30423,30352,30352,0,0
3742,50119,12,2778,30567,30567,30480,30480,0,0
3743,50119,12,2733,30567,30567,30500,30500,0,0
3744,50119,12,2793,30515,30515,30378,30378,0,0
3745,50019,12,2759,30450,30450,30378,30378,0,0
3746,50119,12,2769,30393,30393,30530,30530,0,0
3747,50019,12,2785,30423,30423,30542,30542,0,0
3748,50019,12,2810,30423,30423,30500,30500,0,0
3749,50119,12,2806,30515,30515,30480,30480,0,0
3750,50119,12,2789,30423,30423,30542,30542,0,0
3751,50019,12,2772,30450,30450,30465,30465,0,0
3752,50119,12,2730,30450,30450,30378,30378,0,0
3753,50119,12,2812,30567,30567,30480,30480,0,0
3754,50019,12,2778,30567,30567,30438,30438,0,0
3755,50019,12,2738,30515,30515,30480,30480,0,0
3756,50019,12,2757,30423,30423,30352,30352,0,0
3757,50119,12,2747,30393,30393,30590,30590,0,0
3758,50019,12,2815,30393,30393,30530,30530,0,0
3759,50119,12,2738,30567,30567,30500,30500,0,0
3760,50119,12,2772,30423,30423,30500,30500,0,0
3761,50019,12,2815,30423,30423,30500,30500,0,0
3762,50019,12,2753,30423,30423,30352,30352,0,0
3763,50119,12,2727,30450,30450,30465,30465,0,0
3764,50119,12,2806,30515,30515,30378,30378,0,0
3765,50119,12,2796,30393,30393,30530,30530,0,0
3766,50019,12,2729,30567,30567,30480,30480,0,0
3767,50119,12,2813,30450,30450,30408,30408,0,0
3768,50119,12,2747,30567,30567,30438,30438,0,0
3769,50019,12,2805,30567,30567,30438,30438,0,0
3770,50119,12,2811,30423,30423,30500,30500,0,0
3771,50119,12,2815,30393,30393,30438,30438,0,0
3772,50019,12,2784,30393,30393,30530,30530,0,0
3773,50019,12,2806,30515,30515,30480,30480,0,0
3774,50119,12,2731,30450,30450,30378,30378,0,0
3775,50019,12,2802,30567,30567,30500,30500,0,0
3776,50019,12,2816,30515,30515,30480,30480,0,0
3777,50119,12,2740,30567,30567,30480,30480,0,0
3778,50019,12,2751,30515,30515,30378,30378,0,0
3779,50119,12,2771,30515,30515,30378,30378,0,0
3780,50019,12,2762,30567,30567,30480,30480,0,0
3781,50119,12,2737,30567,30567,30480,30480,0,0
3782,50019,12,2754,30450,30450,30465,30465,0,0
3783,50019,12,2735,30423,30423,30542,30542,0,0
3784,50019,12,2815,30393,30393,30438,30438,0,0
3785,50019,12,2733,30515,30515,30480,30480,0,0
3786,50019,12,2812,30423,30423,30542,30542,0,0
3787,50119,12,2780,30515,30515,30542,30542,0,0
3788,50019,12,2742,30567,30567,30500,30500,0,0
3789,50019,12,2789,30515,30515,30542,30542,0,0
3790,50019,12,2773,30567,30567,30438,30438,0,0
3791,50119,12,2733,30567,30567,30500,30500,0,0
3792,50019,12,2723,30567,30567,30438,30438,0,0
3793,50019,12,2724,30423,30423,30542,30542,0,0
3794,50019,12,2759,30567,30567,30500,30500,0,0
3795,50019,12,2798,30567,30567,30438,30438,0,0
3796,50019,12,2765,30423,30423,30542,30542,0,0
3797,50119,12,2750,30423,30423,30542,30542,0,0
3798,50019,12,2801,30393,30393,30438,30438,0,0
3799,50119,12,2737,30515,30515,30480,30480,0,0
3800,50019,12,2775,30515,30515,30378,30378,0,0
3801,50119,12,2757,30450,30450,30378,30378,0,0
3802,50019,12,2782,30393,30393,30590,30590,0,0
3803,50019,12,2722,30393,30393,30438,30438,0,0
3804,50119,12,2753,30423,30423,30352,30352,0,0
3805,50019,12,2787,30393,30393,30530,30530,0,0
3806,50019,12,2810,30423,30423,30542,30542,0,0
3807,50019,12,2735,30423,30423,30500,30500,0,0
3808,50119,12,2803,30423,30423,30500,30500,0,0
3809,50119,12,2766,30450,30450,30465,30465,0,0
3810,50019,12,2759,30423,30423,30500,30500,0,0
3811,50019,12,2752,30567,30567,30438,30438,0,0
3812,50019,12,2790,30393,30393,30590,30590,0,0
3813,50119,12,2736,30423,30423,30542,30542,0,0
3814,50019,12,2802,30423,30423,30542,30542,0,0
3815,50019,12,2719,30515,30515,30378,30378,0,0
3816,50019,12,2759,30423,30423,30542,30542,0,0
3817,50119,12,2750,30393,30393,30438,30438,0,0
3818,50019,12,2792,30393,30393,30590,30590,0,0
3819,50019,12,2812,30393,30393,30590,30590,0,0
3820,50119,12,2808,30567,30567,30500,30500,0,0
3821,50019,12,2806,30450,30450,30408,30408,0,0
3822,50019,12,2783,30450,30450,30408,30408,0,0
3823,50019,12,2782,30515,30515,30378,30378,0,0
3824,50019,12,2785,30393,30393,30530,30530,0,0
3825,50019,12,2733,30393,30393,30530,30530,0,0
3826,50019,12,2761,30450,30450,30465,30465,0,0
3827,50119,12,2812,30450,30450,30465,30465,0,0
3828,50119,12,2755,30567,30567,30438,30438,0,0
3829,50119,12,2815,30423,30423,30352,30352,0,0
3830,50019,12,2793,30393,30393,30590,30590,0,0
3831,50119,12,2726,30515,30515,30542,30542,0,0
3832,50019,12,2728,30567,30567,30500,30500,0,0
3833,50119,12,2759,30423,30423,30542,30542,0,0
3834,50119,12,2718,30393,30393,30530,30530,0,0
3835,50019,12,2778,30515,30515,30542,30542,0,0
3836,50019,12,2782,30567,30567,30480,30480,0,0
3837,50019,12,2779,30393,30393,30530,30530,0,0
3838,50019,12,2793,30515,30515,30480,30480,0,0
3839,50019,12,2803,30393,30393,30438,30438,0,0
3840,50119,12,2789,30450,30450,30378,30378,0,0
3841,50119,12,2813,30393,30393,30438,30438,0,0
3842,50119,12,2777,30450,30450,30465,30465,0,0
3843,50019,12,2738,30515,30515,30378,30378,0,0
3844,50119,12,2732,30450,30450,30465,30465,0,0
3845,50019,12,2747,30393,30393,30590,30590,0,0
3846,50019,12,2800,30450,30450,30465,30465,0,0
3847,50119,12,2727,30423,30423,30352,30352,0,0
3848,50019,12,2755,30515,30515,30378,30378,0,0
3849,50019,12,2795,30567,30567,30480,30480,0,0
3850,50119,12,2742,30450,30450,30408,30408,0,0
3851,50119,12,2791,30567,30567,30480,30480,0,0
3852,50019,12,2799,30515,30515,30378,30378,0,0
3853,50119,12,2751,30423,30423,30352,30352,0,0
3854,50119,12,2739,30567,30567,30438,30438,0,0
3855,50019,12,2772,30393,30393,30438,30438,0,0
3856,50119,12,2760,30393,30393,30590,30590,0,0
3857,50119,12,2744,30450,30450,30465,30465,0,0
3858,50019,12,2799,30567,30567,30480,30480,0,0
3859,50019,12,2763,30567,30567,30480,30480,0,0
3860,50019,12,2755,30450,30450,30408,30408,0,0
3861,50119,12,2742,30567,30567,30500,30500,0,0
3862,50119,12,2747,30450,30450,30378,30378,0,0
3863,50119,12,2790,30423,30423,30542,30542,0,0
3864,50119,12,2807,30450,30450,30465,30465,0,0
3865,50119,12,2739,30515,30515,30542,30542,0,0
3866,50119,12,2770,30567,30567,30480,30480,0,0
3867,50019,12,2750,30567,30567,30480,30480,0,0
3868,50019,12,2804,30393,30393,30438,30438,0,0
3869,50119,12,2810,30567,30567,30480,30480,0,0
3870,50019,12,2794,30567,30567,30480,30480,0,0
3871,50019,12,2756,30515,30515,30378,30378,0,0
3872,50119,12,2731,30393,30393,30530,30530,0,0
3873,50019,12,2787,30515,30515,30378,30378,0,0
3874,50119,12,2750,30450,30450,30408,30408,0,0
3875,50119,12,2803,30567,30567,30500,30500,0,0
3876,50019,12,2773,30393,30393,30590,30590,0,0
3877,50119,12,2796,30450,30450,30378,30378,0,0
3878,50019,12,2727,30450,30450,30378,30378,0,0
3879,50019,12,2763,30515,30515,30378,30378,0,0
3880,50119,12,2810,30515,30515,30542,30542,0,0
3881,50019,12,2807,30567,30567,30500,30500,0,0
3882,50019,12,2801,30423,30423,30542,30542,0,0
3883,50019,12,2785,30515,30515,30542,30542,0,0
3884,50019,12,2812,30450,30450,30408,30408,0,0
3885,50119,12,2788,30567,30567,30438,30438,0,0
3886,50019,12,2767,30450,30450,30465,30465,0,0
3887,50119,12,2741,30423,30423,30352,30352,0,0
3888,50119,12,2760,30393,30393,30438,30438,0,0
3889,50119,12,2808,30450,30450,30378,30378,0,0
3890,50019,12,2802,30567,30567,30480,30480,0,0
3891,50119,12,2807,30423,30423,30352,30352,0,0
3892,50119,12,2721,30567,30567,30480,30480,0,0
3893,50119,12,2781,30393,30393,30530,30530,0,0
3894,50119,12,2793,30393,30393,30438,30438,0,0
3895,50019,12,2747,30515,30515,30378,30378,0,0
3896,50019,12,2739,30423,30423,30500,30500,0,0
3897,50119,12,2745,30567,30567,30480,30480,0,0
3898,50119,12,2726,30423,30423,30542,30542,0,0
3899,50119,12,2787,30423,30423,30542,30542,0,0
3900,50119,12,2756,30515,30515,30480,30480,0,0
3901,50019,12,2736,30393,30393,30590,30590,0,0
3902,50119,12,2811,30450,30450,30378,30378,0,0
3903,50119,12,2747,30450,30450,30408,30408,0,0
3904,50019,12,2814,30423,30423,30500,30500,0,0
3905,50019,12,2730,30423,30423,30500,30500,0,0
3906,50119,12,2723,30515,30515,30378,30378,0,0
3907,50019,12,2805,30515,30515,30378,30378,0,0
3908,50119,12,2757,30515,30515,30378,30378,0,0
3909,50019,12,2717,30423,30423,30542,30542,0,0
3910,50019,12,2741,30393,30393,30530,30530,0,0
3911,50019,12,2722,30393,30393,30438,30438,0,0
3912,50019,12,2811,30450,30450,30408,30408,0,0
3913,50019,12,2731,30515,30515,30480,30480,0,0
3914,50119,12,2766,30567,30567,30480,30480,0,0
3915,50019,12,2792,30450,30450,30378,30378,0,0
3916,50019,12,2779,30423,30423,30352,30352,0,0
3917,50119,12,2743,30450,30450,30408,30408,0,0
3918,50019,12,2775,30393,30393,30590,30590,0,0
3919,50119,12,2724,30567,30567,30438,30438,0,0
3920,50119,12,2792,30450,30450,30465,30465,0,0
3921,50019,12,2768,30423,30423,30352,30352,0,0
3922,50019,12,2734,30423,30423,30352,30352,0,0
3923,50019,12,2761,30393,30393,30590,30590,0,0
3924,50019,12,2729,30450,30450,30378,30378,0,0
3925,50019,12,2721,30567,30567,30480,30480,0,0
3926,50119,12,2731,30450,30450,30378,30378,0,0
3927,50119,12,2771,30423,30423,30500,30500,0,0
3928,50019,12,2780,30423,30423,30500,30500,0,0
3929,50119,12,2807,30450,30450,30465,30465,0,0
3930,50119,12,2764,30567,30567,30500,30500,0,0
3931,50119,12,2810,30450,30450,30408,30408,0,0
3932,50019,12,2767,30567,30567,30500,30500,0,0
3933,50119,12,2791,30567,30567,30480,30480,0,0
3934,50019,12,2762,30567,30567,30500,30500,0,0
3935,50019,12,2802,30393,30393,30530,30530,0,0
3936,50019,12,2723,30423,30423,30542,30542,0,0
3937,50119,12,2768,30515,30515,30378,30378,0,0
3938,50119,12,2789,30567,30567,30480,30480,0,0
3939,50019,12,2765,30393,30393,30530,30530,0,0
3940,50019,12,2781,30393,30393,30530,30530,0,0
3941,50119,12,2813,30567,30567,30480,30480,0,0
3942,50019,12,2741,30515,30515,30480,30480,0,0
3943,50119,12,2774,30393,30393,30530,30530,0,0
3944,50119,12,2760,30567,30567,30480,30480,0,0
3945,50019,12,2721,30450,30450,30465,30465,0,0
3946,50019,12,2739,30393,30393,30438,30438,0,0
3947,50119,12,2718,30423,30423,30500,30500,0,0
3948,50019,12,2736,30515,30515,30480,30480,0,0
3949,50019,12,2723,30393,30393,30438,30438,0,0
3950,50119,12,2737,30450,30450,30378,30378,0,0
3951,50019,12,2813,30423,30423,30500,30500,0,0
3952,50119,12,2765,30567,30567,30500,30500,0,0
3953,50019,12,2735,30515,30515,30542,30542,0,0
3954,50019,12,2737,30567,30567,30480,30480,0,0
3955,50119,12,2793,30393,30393,30530,30530,0,0
3956,50019,12,2741,30567,30567,30500,30500,0,0
3957,50019,12,2780,30515,30515,30542,30542,0,0
3958,50019,12,2756,30393,30393,30530,30530,0,0
3959,50119,12,2782,30450,30450,30465,30465,0,0
3960,50119,12,2811,30450,30450,30465,30465,0,0
3961,50119,12,2776,30450,30450,30408,30408,0,0
3962,50119,12,2747,30450,30450,30408,30408,0,0
3963,50019,12,2770,30515,30515,30378,30378,0,0
3964,50019,12,2763,30450,30450,30465,30465,0,0
3965,50119,12,2724,30450,30450,30378,30378,0,0
3966,50019,12,2724,30567,30567,30480,30480,0,0
3967,50119,12,2811,30393,30393,30530,30530,0,0
3968,50019,12,2811,30393,30393,30590,30590,0,0
3969,50019,12,2778,30515,30515,30542,30542,0,0
3970,50019,12,2794,30515,30515,30480,30480,0,0
3971,50119,12,2766,30450,30450,30408,30408,0,0
3972,50019,12,2752,30567,30567,30500,30500,0,0
3973,50019,12,2773,30567,30567,30480,30480,0,0
3974,50019,12,2789,30450,30450,30408,30408,0,0
3975,50119,12,2774,30450,30450,30378,30378,0,0
3976,50019,12,2799,30515,30515,30480,30480,0,0
3977,50119,12,2805,30567,30567,30500,30500,0,0
3978,50019,12,2731,30567,30567,30500,30500,0,0
3979,50019,12,2804,30515,30515,30378,30378,0,0
3980,50019,12,2762,30515,30515,30378,30378,0,0
3981,50019,12,2730,30423,30423,30542,30542,0,0
3982,50119,12,2806,30515,30515,30542,30542,0,0
3983,50119,12,2812,30423,30423,30500,30500,0,0
3984,50119,12,2747,30567,30567,30480,30480,0,0
3985,50119,12,2805,30423,30423,30500,30500,0,0
3986,50019,12,2745,30393,30393,30590,30590,0,0
3987,50119,12,2735,30515,30515,30480,30480,0,0
3988,50119,12,2785,30423,30423,30500,30500,0,0
3989,50019,12,2744,30450,30450,30378,30378,0,0
3990,50019,12,2807,30450,30450,30408,30408,0,0
3991,50119,12,2814,30423,30423,30542,30542,0,0
3992,50119,12,2813,30450,30450,30465,30465,0,0
